"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63"
20.17,159.97,51.09,0.84,0.84,0.84,922.14,NA,797.03,NA,0.87,6.93,7.93,21.51,87.39,35.15,0.47,NA,0,3.39,3.93,4.27,23.03,9.46,1,1,1,806.63,NA,649.9,NA,0.81,4.4,5.4,4.7,81.46,19.89,1.01,NA,0,0.97,2.35,8.63,22.35,12.3,1.16,1.17,1.17,519.17,5.46,315.3,NA,0.61,1.59,2.59,20.74,61.41,16.91,1.38,NA,0,17.27,42.96
23.02,31.64,24.18,2.72,3.33,4.19,382.43,55.06,90.31,78.67,0.27,0.37,1.37,37.38,27.25,84.46,NA,4305,0,15.09,30.24,-75.17,103.79,-364.61,0.24,2.04,4.15,1765.53,756.67,420.91,887.21,1.72,-2.38,-1.38,-69.81,172.43,-43.6,NA,NA,0,26.03,-12.41,-12.91,51.37,-47.52,0.3,5.31,6.22,1340.13,136.6,159.46,144.64,1.25,-4.98,-3.98,-7.81,125.13,-10.32,-1,NA,0,18.76,-41.57
13.77,-296.12,24.3,0.22,0.36,0.36,642.5,NA,471.77,NA,1.05,-22.48,-21.51,13.77,104.65,18.35,0.36,NA,0,0,0,-3.85,48.36,-11.05,0.16,0.23,0.23,1044.08,10.11,890.97,NA,1.08,-13.55,-12.55,-3.45,107.97,5.24,0.17,NA,0,1.15,2.43,-9.86,-198.15,-66.29,0.12,0.3,0.3,2447.41,1.86,1861.69,NA,0.95,19.1,20.1,-8.72,95.02,3.13,0.3,NA,0,7.65,18.11
5.55,5.55,98,NA,NA,NA,6423.39,NA,NA,NA,NA,NA,1,5.55,0,NA,NA,NA,0,0,0,1.21,20.22,0.3,0.29,0.36,1.07,88.68,5.14,82.15,57.81,0.94,15.63,16.67,25.22,93.75,1.29,NA,NA,0,4.36,66.42,3.6,43.29,1.01,0.2,0.23,1.07,101.92,2.37,82.91,69.93,0.92,11.03,12.03,38.15,91.69,6.48,1.44,NA,0,7.34,59.6
0.5,2.44,0.17,0.23,0.81,1.04,120.6,54.76,94.31,21.44,0.8,3.89,4.89,14.29,79.57,6.3,1.16,16082.33,0,4.57,66.53,6.49,22.15,1.75,0.32,0.94,1.22,98.19,42.4,67.8,18.63,0.71,2.41,3.41,21.03,70.66,18.65,1.98,NA,0,2.84,33.84,1.01,3.15,0.24,0.09,0.87,1.26,85.78,44.39,57.19,22.6,0.68,2.11,3.12,17.33,67.87,12.51,2.18,NA,0,2.7,44.35
188.44,438.04,98.85,0.14,0.25,0.25,190.95,11.04,107.61,NA,0.57,1.32,2.32,188.44,56.98,330.69,0.5,NA,0,0,0,32.34,51.34,35.01,0.93,1.23,1.23,394.11,52.94,178.42,NA,45.78,72.67,1.59,32.34,45.78,70.64,1.44,NA,0,0,0,-2.5,-4.12,NA,1.08,1.43,1.43,NA,NA,NA,NA,39.27,64.66,1.65,-2.5,39.27,-6.38,1.38,NA,0,NA,NA
-13.31,-54.8,NA,0.13,0.18,0.18,338.56,14.9,313.85,NA,0.76,3.12,4.12,-0.57,75.71,-12.62,0.28,NA,0,8.38,172.86,-2.66,-28.24,NA,0.13,0.16,0.16,365.35,7.33,327.29,NA,0.91,9.61,10.61,6.16,90.58,24.12,0.11,NA,0,4.51,10.14,8.8,37.63,NA,0.15,0.23,0.23,356.26,21.1,269.96,NA,0.77,3.28,4.28,19.06,76.62,26.41,0.29,NA,0,7.43,20.99
4.82,12.67,3.44,0.46,0.69,1.45,260.18,36.53,159.49,122.09,0.62,1.63,2.63,4.82,61.98,21.92,3.93,NA,0,0,0,-0.19,-0.66,-0.18,0.45,0.65,1.28,348.94,49.91,247.08,153.89,0.72,2.52,3.52,-0.19,71.6,8.77,3.27,NA,0,0,0,6.85,17.36,5.94,0.22,0.54,1.53,315.48,59.6,188.81,187.47,0.61,1.53,2.53,6.85,60.51,15.67,5.37,NA,0,0,0
16.94,48.06,1.06,0.76,0.76,1.47,22.72,0.03,12.6,9.05,0.65,1.84,2.84,179.75,64.76,36.15,3.5,10112.89,0,10.16,81.23,14.9,33.4,1.13,1.04,1.04,1.74,27.65,0.04,14.27,9.99,0.55,1.24,2.24,148.03,55.37,36.78,10.03,NA,0,7.1,55.32,5.69,12.41,0.49,0.85,0.86,1.51,31.18,0.03,15.08,9.85,0.54,1.18,2.18,139.91,54.15,18.41,2.09,NA,0,8.05,60.65
98.13,98.13,NA,NA,NA,NA,56.79,7.15,NA,NA,NA,NA,1,98.13,0,NA,NA,NA,0,0,0,14.52,25.58,4.05,1.59,1.92,2.31,101.59,14.17,43.44,16.88,0.43,0.76,1.76,15.4,43.24,33.58,NA,NA,0,0.19,2.06,13.1,39.41,11.61,0.59,0.74,0.78,322.58,31.26,212.96,9.07,0.67,2.01,3.01,15.02,66.75,24.34,0.71,NA,0,1.42,5.87
14.4,80.06,3.64,0.25,0.29,1.12,92.13,2.84,71.41,60.26,0.82,4.56,5.56,99.95,82.01,25.69,2.72,19594.5,0,21.65,74.67,-2.12,-19.64,-0.43,0.09,0.18,1.2,73.14,5.09,60.38,61.63,0.89,8.28,9.28,96.29,89.23,6.65,NA,NA,0,19.77,89.33,5.04,32.29,0.97,0.07,0.17,1.26,70.23,5.34,55.01,60.24,0.84,5.4,6.4,125.83,84.38,5.98,NA,NA,0,23.3,89.47
0.16,4.67,0.08,0.93,0.93,1.03,194.45,0.09,185.91,20.07,0.97,29.01,30.01,0.16,96.67,0.16,NA,NA,0,0,0,2.73,54.22,3.19,0.3,0.98,1.05,426.55,0.17,400.65,30.63,94.97,1888.8,19.89,2.73,94.97,2.87,NA,NA,0,0,0,2.18,24.54,NA,0.17,0.99,1.1,NA,NA,NA,NA,91.12,1025.76,11.26,2.18,91.12,2.39,NA,NA,0,NA,0
7.25,14.15,2.4,1.52,1.87,2.05,120.45,20.44,58.13,10.42,0.49,0.95,1.95,7.25,48.8,14.85,NA,NA,0,0,0,2.75,4.51,0.66,1.25,1.96,2.57,87.11,23.82,33.54,20.29,0.39,0.64,1.64,2.75,38.93,7.08,NA,NA,0,0,0,-1.22,-2.01,-0.24,0.65,1.94,2.53,72.86,36.72,28.43,16.9,0.39,0.65,1.65,-1.22,39.46,-3.08,NA,NA,0,0,0
23.89,40.77,53.55,0.45,2.42,2.42,815.91,657.83,332.89,NA,0.41,0.71,1.71,31.37,41.41,57.7,NA,NA,0,16.77,19.34,20.19,30.94,56.52,0.68,2.89,2.89,1018.88,768.84,348.77,NA,34.73,53.21,1.53,23.63,34.73,58.14,NA,NA,0,9.62,11.07,21.01,29.05,56.64,0.48,3.63,3.63,981.12,841.38,267.43,NA,27.65,38.22,1.38,21.96,27.65,76,NA,NA,0,2.55,3.36
9.68,76.32,3.17,0.09,0.38,0.63,119.25,30.59,102.8,25.3,0.87,6.88,7.88,23.11,87.31,32.75,0.28,17988,0,4.4,36.06,18.3,68.07,5,0.01,0.49,0.92,99.38,34.34,54.69,30.51,0.73,2.72,3.72,33.6,73.12,50.89,0.82,NA,16.88,3.22,21.18,0.4,1.9,0.15,0.01,0.42,0.93,135.99,43.45,84.53,53.14,0.79,3.7,4.7,17.66,78.71,8.18,0.78,NA,15.02,4.73,46.74
0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,0,NA,NA,2.75,2.8,NA,8.05,10.2,10.2,8106.05,315,146.25,NA,0.02,0.02,1.02,2.75,1.82,150.92,1.21,NA,0,0,0
-0.31,-7.97,-0.39,0.47,0.98,1.02,457.38,209.03,411.48,19.62,0.96,24.65,25.65,14.48,96.1,4.25,1.35,7548.86,0,18.58,80.92,0.33,7.53,0.38,0.67,1.04,1.06,417.22,143.7,382.76,4.17,0.96,21.95,22.95,17.29,95.64,5.09,3.22,NA,0,19.44,78.32,1.49,26.08,1.57,0.76,1.06,1.07,382.04,106.49,351.18,1.94,0.94,16.48,17.48,21.97,94.28,2.76,7.05,NA,0,21.49,89.59
10.63,20.89,12.4,0,0.34,0.34,424.6,52.56,145.27,NA,0.49,0.96,1.96,42.1,49.11,51.23,0.74,38342.5,2.07,36.7,49.16,17.56,23.11,16.83,0.19,1.07,1.07,348.72,56.51,63.77,NA,0.24,0.32,1.32,54.19,23.99,137.49,1.02,NA,0,35.09,46.03,27.73,31.27,30.21,2.78,4.32,4.32,396.53,62.39,40.47,NA,0.11,0.13,1.13,58.42,11.3,323.44,1.61,NA,0,33.43,39.26
5.37,373.1,0.63,0.18,0.98,1.15,42.62,29.23,36.59,6.38,0.99,68.51,69.51,5.37,98.56,5.45,NA,NA,0,0,0,7.19,60.07,1.44,0.36,1.25,1.3,72.76,46.11,51.89,2.93,0.88,7.35,8.35,7.19,88.03,9.51,1.95,NA,0,0,0,9.92,29.92,1.18,0.6,1.02,1.06,43.36,12,22.82,1.25,0.67,2.01,3.01,9.92,66.83,14.85,1.14,NA,13.62,0,0
3.44,51.43,0.8,0.02,0.63,1.14,84.08,39.34,39.66,32.72,0.93,13.94,14.94,80.51,93.31,4.77,0.73,20927.86,29.41,17.8,88.66,2.46,40.78,0.51,0.01,0.62,1.15,75.74,34.85,30.28,30.71,0.94,15.59,16.59,84.09,93.97,3.79,0.64,NA,36.72,12.44,65.94,3.79,48.64,0.81,0.03,0.47,0.97,77.66,30.96,31.89,35.4,0.92,11.83,12.83,78.42,92.21,4.95,0.75,NA,49.65,12.1,64.82
0.16,0.3,0.23,0.02,0.43,0.45,504.86,55.71,136.96,2.79,0.47,0.87,1.87,14.45,46.59,12.4,0.83,14157.83,17.91,19.81,90.93,0.33,0.48,0.53,0.05,0.48,0.5,583.07,40.94,94.81,1.62,0.32,0.46,1.46,13.32,31.6,17.51,0.91,NA,13.7,14.85,47.57,-0.26,-0.34,-0.37,-0.13,0.46,0.51,515.44,30.77,52.12,2.74,0.22,0.28,1.28,13.61,21.59,18.98,0.95,NA,9.76,14.39,49.67
-26.51,-285.88,-17.94,0.01,0.57,1.01,246.36,105.97,186.88,81.95,0.91,9.78,10.78,-24.94,90.73,-11.52,0.71,NA,0.02,1.06,-16.26,-20.16,-227.32,-90.86,0.45,0.71,1.1,1640.56,289.95,1000.7,437.4,0.91,10.28,11.28,-17.36,91.13,-22.12,1.46,NA,18.65,9.32,-8.97,29.24,73.96,59.86,0.78,0.81,1.36,745.21,11.15,332.81,218.1,0.6,1.53,2.53,31.03,60.47,48.36,2.7,NA,13.49,2.71,3.61
8.18,24.67,9.71,1.51,1.51,1.51,431.89,NA,283.36,NA,0.67,2.02,3.02,8.18,66.84,12.24,NA,NA,0,0,0,5.65,15.78,13.15,1.42,1.58,1.58,846.91,85.31,530.72,NA,0.64,1.79,2.79,5.65,64.17,8.81,NA,NA,0,0,0,6.75,9.03,21.56,3.76,4.17,4.17,1163.52,114.08,275.81,NA,0.25,0.34,1.34,6.75,25.32,26.64,NA,NA,0,0,0
-2.66,83.34,-2.89,0.71,0.79,0.79,396.12,20.56,404.22,NA,1.03,-32.37,-31.37,-0.73,103.19,0.26,-0.36,NA,0,2.09,79.36,2.44,-215.75,2.35,0.86,0.93,0.93,351.05,22.82,351.01,NA,1.01,-89.52,-88.52,7.5,101.13,5.9,-0.17,NA,0,4.88,50.58,4.2,149.26,1.65,0.44,0.81,0.81,143.53,50.52,137.89,NA,0.97,34.57,35.57,8.85,97.19,8.02,0.13,NA,0,1.84,28.01
1.46,16.36,0.4,0.43,1.24,1.24,100.15,61.01,52.75,0.35,0.91,10.24,11.24,6.79,91.1,3.93,5.25,58348,37.23,1.47,11.69,3.6,41.21,0.89,0.35,1.25,1.25,90.11,63.47,65.5,NA,0.91,10.44,11.44,7.3,91.26,5.29,15.44,NA,17.34,0.92,5.5,6.27,37.79,1.27,1.01,1.19,1.26,73.62,9.74,43.33,3.44,0.83,5.03,6.03,10.37,83.41,9.87,3.03,NA,23.31,0.83,22.6
2.97,41.05,1.48,0.08,1.07,1.53,156.22,102.98,84.81,48.57,0.93,12.84,13.84,35.12,92.78,4.53,4.07,10789.82,35.44,16.05,78.22,-3.88,-81.33,-1.09,3.17,7.07,10.5,102.07,33.98,8.69,29.74,95.24,1998.64,20.99,52.8,95.24,-0.52,10.36,7905.63,22.64,11.29,66.22,0.33,10.03,0.13,0.08,1.56,2.26,138.6,78.01,44.24,37.23,96.68,2908.31,30.08,37.29,96.68,3.19,4.72,7400.95,12.83,9.96,61.71
-0.13,-7.05,-0.05,0.07,0.55,1.02,129.23,58.04,121.13,56.93,0.98,51.48,52.48,67.97,98.09,0.38,1.54,8784.71,0,24.18,105.55,-13.89,118.4,-4.64,0.04,0.55,0.9,121.61,66.62,130.36,46.29,1.11,-9.48,-8.53,65.95,111.18,-12.14,-8.82,NA,0,18.84,82.84,5.79,-23.77,1.29,0.06,0.37,0.81,81.37,29.84,96.1,42.34,1.24,-5.11,-4.11,111.85,124.36,5.07,-20.4,NA,0,16.61,64.61
43.37,63.98,15.08,1.88,3.53,3.53,126.55,58.39,35.4,NA,0.29,0.42,1.48,161.65,32.22,150.82,NA,NA,0,41.12,66.79,-10.7,-16.57,-2.52,2.07,3.36,3.36,85.88,32.36,25.18,NA,0.31,0.48,1.55,170.47,30.85,-34.69,NA,NA,0,31.18,68.5,25.65,37.03,8.79,2.11,3.04,3.04,124.72,30.77,31.81,NA,0.28,0.4,1.44,165.81,27.55,93.1,4.46,NA,0.99,35.22,58.67
7.48,183.53,0.56,0.23,0.24,1.07,27.05,0.49,25.06,20.61,0.96,23.53,24.53,85.48,95.92,7.8,NA,3252,0,5.8,84.2,23.31,81.37,1.89,0.6,0.63,1.45,29.53,0.74,20.21,16.39,0.71,2.49,3.49,91.01,71.35,32.68,NA,NA,0,5.49,66.75,14.73,45.05,1.85,0.97,0.98,1.52,45.84,0.47,29.77,16.08,0.67,2.06,3.06,63.8,67.3,21.89,NA,NA,0,6.18,68.95
-0.03,-0.8,-0.02,0.04,0.92,1,189.05,158.59,179.7,14.29,0.96,25.74,26.74,0.03,96.26,2.72,0.98,NA,0,0.03,0.74,0.33,3.53,0.14,0.41,0.98,1,147.48,74.93,131.77,2.75,0.91,9.58,10.58,0.43,90.55,0.37,1.02,NA,0,0.04,2.69,-27.71,220.15,-9.7,0.6,0.73,0.73,127.37,17.64,141.83,1.14,1.13,-8.95,-7.95,-27.69,112.59,-24.61,-0.72,NA,0,0.01,-0.11
1.62,1.69,0.3,16.8,16.8,27.98,68.23,NA,2.41,27.35,0.04,0.05,1.05,105.42,4.34,37.23,NA,NA,0,19.46,98.01,22.36,24.75,4.93,8.27,8.27,11.71,80.27,NA,6.78,23.32,0.1,0.11,1.11,99.26,9.65,231.72,NA,NA,0,12.45,53.43,16.44,23.59,4.86,2.84,2.84,3.39,107.71,0.1,31.39,17.42,0.3,0.44,1.44,61.61,30.34,54.18,NA,NA,0,10.63,53.86
10.68,10.95,20.69,40.27,40.27,40.27,486.29,NA,17.32,NA,0.02,0.03,1.03,10.68,2.48,430.07,NA,NA,0,0,0,-8.55,-9.35,NA,11.7,11.7,11.7,NA,NA,NA,NA,0.09,0.09,1.09,-8.55,8.55,-100,NA,NA,0,NA,NA,-1518.68,633.75,-215.2,0.16,0.32,0.32,51.58,25.56,158.85,NA,3.4,-1.42,-0.42,530.52,339.64,-447.15,NA,NA,0,290.38,314.77
-2.24,-9.06,-0.45,0.12,0.37,1.44,73.73,9.38,28.3,39.76,0.75,3.05,4.05,21.71,75.3,7.95,1.82,3227.2,11.83,4.85,69.58,0.14,0.49,0.03,0.12,0.14,1.57,74.34,0.87,35.56,52.13,0.71,2.43,3.43,19.85,70.88,13.81,2.28,NA,1.19,4.03,58.8,-39.51,232.37,-15.49,0.02,0.13,0.31,142.72,18.31,115.06,29.68,1.17,-6.88,-5.88,-29.1,117,-30.5,-0.27,NA,35.49,4.08,-64.66
0.73,16.74,0.43,0.03,0.49,0.97,215.18,91.13,195.04,93.16,0.96,21.83,22.83,4.13,95.62,5.25,0.73,6075,3.89,2.01,34.87,2.4,36.56,0.97,0.03,0.63,1.02,147.07,79.19,132.12,52.04,0.93,14.25,15.25,6.96,93.44,7.59,1.28,NA,2.43,1.28,23.59,-0.27,-4.34,-0.11,0.01,0.64,0.97,143.27,82.41,130.94,43.31,0.94,15.18,16.18,4.77,93.82,3.43,0.7,NA,1.14,1.35,35.01
55.98,65.02,23.71,6.45,6.63,7.19,154.17,3.82,21.21,11.94,0.14,0.16,1.16,55.98,13.91,402.5,NA,NA,0,0,0,40.92,49.49,16.66,4.49,5.14,5.75,148.17,16.53,25.37,15.44,0.17,0.21,1.21,40.92,17.32,236.33,NA,NA,0,0,0,39.16,42.89,19.39,11.12,11.2,11.49,180.18,1.24,15.5,4.45,0.09,0.1,1.1,39.16,8.7,450.15,NA,NA,0,0,0
3.32,34.51,1.54,0.15,0.84,0.84,168.85,103,150.88,0.63,0.9,9.39,10.39,9.3,90.38,5.38,0.42,6116,0,2.77,60.81,-0.37,-5.91,-0.13,0.44,0.87,0.87,130.88,51.3,121.25,NA,0.94,14.86,15.86,11.03,93.7,4.68,0.33,NA,0,4.1,78.19,1.88,29.26,0.56,0.3,0.96,0.97,108.93,66.9,100.78,1.04,0.94,14.59,15.59,8.77,93.59,6.77,0.7,NA,0,2.06,41.46
0.56,1.84,0.18,0.67,0.65,1.43,119.04,-1.81,82.05,65.66,0.7,2.31,3.31,18.95,69.79,0.8,NA,3293,0,6.02,80.47,-0.16,-0.83,-0.08,0.15,0.17,1.25,169.75,2.29,134.79,145.5,80.38,409.62,5.1,16.52,80.38,-0.2,NA,NA,0,6.07,55.4,9.58,38.19,4.12,0.39,0.72,1.34,156.66,38.69,115.81,71.56,74.91,298.6,3.99,37.14,74.91,12.79,NA,NA,0,8.84,49.31
5.39,7.07,3.86,11.36,13.51,13.8,260.21,40.07,18.64,5.45,0.24,0.31,1.31,47.95,23.73,22.73,NA,NA,0,30.42,76.81,20.8,24.82,11.26,8.39,8.47,8.78,197.08,1.66,22.19,6.94,0.16,0.19,1.19,56.34,16.19,128.52,NA,NA,0,19.24,52.65,-2.24,-2.49,-1.67,14.07,14.4,14.4,272.43,6.14,18.71,NA,0.1,0.11,1.11,34.46,10.28,-21.76,NA,NA,0,27.47,84.16
7.78,-153.37,2.9,0.53,0.53,0.96,135.69,NA,140.02,59.48,1.05,-20.73,-19.73,81.59,105.07,7.4,NA,NA,0,20.32,60.77,26.11,121.72,11.32,0.81,0.81,1.29,157.86,0.45,121.32,57.73,0.79,3.66,4.66,67.67,78.55,33.24,NA,NA,0,18.02,54.42,20.26,54.77,10,0.72,0.72,1.61,179.75,0.4,110.6,98.23,0.63,1.7,2.7,50.2,63.01,32.15,NA,NA,0,14.78,52.87
-0.5,-114.13,-5.66,0.01,0.74,0.82,1667.73,2954.75,4041.93,297.5,1,227.82,228.82,0.37,99.56,-0.38,0.02,1346,0,9.89,173.11,-0.98,191.1,-0.84,0,0.72,0.81,311.5,220.94,307.03,26.87,1.01,-196.22,-195.22,11.79,100.51,0.61,-0.03,NA,0,7.87,62.98,-4.11,84.72,-2.32,0.01,0.55,0.72,205.36,111.06,209.43,34.73,1.05,-21.6,-20.6,16.22,104.85,-1.61,-0.19,NA,0,8.28,102.82
1.42,2.81,0.56,0,0.63,1.5,144.08,43.44,36.69,60.87,0.49,0.98,1.98,64.44,49.48,2.87,1.93,NA,23.23,13.3,49.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9.06,9.12,92.67,139.55,139.55,139.55,3724.93,NA,26.4,NA,0.01,0.01,1.01,9.06,0.72,1263.64,NA,NA,0,0,0,20.62,21.9,NA,17.19,17.19,17.19,1239.3,NA,71.29,NA,5.82,6.18,1.06,20.62,5.82,354.56,NA,NA,0,0,0,24.93,26.82,NA,14.22,14.22,14.22,1020.48,NA,71,NA,7.03,7.57,1.08,24.93,7.03,354.4,NA,NA,0,0,0
-25.1,-25.79,NA,37.26,37.26,37.26,NA,NA,NA,NA,0.03,0.03,1.03,-25.1,2.67,-940.37,NA,NA,0,NA,0,-16.15,113.58,NA,0.02,0.09,0.1,995.31,86.65,1044.07,10.98,1.14,-8.03,-7.03,-13.61,114.22,-2.31,-0.16,NA,8.14,5.01,86.36,-21.33,53.67,NA,0.08,0.21,0.23,296.7,53.58,397.89,7.13,1.4,-3.52,-2.52,-13.12,139.74,4.87,-0.58,NA,4.11,5.28,15.83
22.21,28.61,17.88,2.06,3.55,4.47,293.1,96.51,61.45,60.57,0.22,0.29,1.29,59.7,22.38,99.21,NA,6418,1.18,30.19,55.95,15.33,19.37,13.64,2.77,4,4.79,323.98,82.59,66.88,52.89,0.21,0.26,1.26,58.01,20.87,73.44,NA,NA,0,37.99,67.69,17.23,26.06,21.99,3.58,5.32,6.34,464.62,87.45,48.1,51.17,0.34,0.51,1.51,39.94,33.89,63.85,2.89,NA,0.44,28.98,42.91
22.56,42.33,4.92,0.97,2.15,2.21,79.34,40.55,34.24,1.87,0.47,0.88,1.88,51.96,46.71,54.89,16.69,52757.5,0,6.41,45.53,14.53,40.06,5.32,0.4,1.55,1.59,133.29,94.81,81.94,2.91,0.64,1.76,2.76,35.19,63.72,24.97,37.44,NA,0,5.54,36.45,12.19,35.77,4.27,0.43,1.39,1.44,127.59,78.84,81.98,3.7,0.66,1.94,2.94,34.05,65.93,19.8,5.34,NA,0,5.48,39.92
2.98,9.38,4.08,0.87,2.31,2.32,497.71,306.11,212.32,0.97,0.68,2.14,3.14,88.25,68.17,4.38,NA,NA,0,116.58,-4292.59,-2.77,-6.26,-2.88,1.66,5.38,5.47,378.4,254.39,68.38,6.54,0.56,1.26,2.26,113.69,55.74,-4.97,NA,NA,0,121.07,339.9,9.78,17.12,9.85,-9.42,-14.78,-14.89,366.48,130.49,-24.34,2.79,0.43,0.75,1.75,124.19,42.88,22.81,NA,NA,0,115.19,391.03
-11.87,215.16,-20.58,0.06,0.15,0.96,630.9,59.38,649.75,530.64,1.06,-19.12,-18.12,0.3,105.52,-11.25,NA,991.5,0,21.1,984.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4.26,5.31,1.32,3.99,4.47,5.04,113.1,10.64,22.21,12.62,0.2,0.25,1.25,30.87,19.86,21.43,NA,NA,0,7.82,72.07,20.51,24.85,3.97,5.55,5.56,5.72,70.47,0.08,12.19,1.92,0.17,0.21,1.21,67.14,17.49,117.23,NA,NA,0,9.03,50.01,15.89,19.88,5.08,3.15,3.82,4.99,116.32,15.5,23.06,26.85,0.2,0.25,1.25,82.38,20.05,79.28,NA,NA,0,21.25,60.68
49.15,88.16,61.5,0.26,0.7,0.7,455.41,87.5,199.28,NA,44.24,79.36,1.79,49.15,44.24,111.09,0.81,NA,0,0,0,13.7,71,51.52,0.22,0.51,0.51,1368.53,321.36,1092.27,NA,80.7,418.14,5.18,13.7,80.7,16.98,0.33,NA,0,0,0,48.96,92.63,73.48,0.4,1.26,1.26,546.28,218.59,254.71,NA,47.14,89.19,1.89,48.96,47.14,103.86,1.3,NA,0,0,0
0.77,1.75,0.73,0.13,1.44,1.78,347.34,253.46,193.06,65.37,0.56,1.28,2.28,0.77,56.2,1.37,NA,NA,0,0,0,-7.7,-10.11,NA,0.03,2.73,4.2,4765.87,3027.22,1121.32,1647.9,0.24,0.31,1.31,-7.7,23.79,-32.38,NA,NA,0,0,0,4.35,4.39,NA,5.09,69.36,123.56,-16146.95,-8305.77,-129.25,-7005.54,0.01,0.01,1.01,4.35,0.81,537.84,NA,NA,0,0,0
8.43,-193.77,1.45,0.21,0.43,0.78,62.57,0,57.96,20.35,1.04,-24,-23,19.97,104.35,12.53,0.23,18567.75,0,1.98,53.46,6.29,213.89,1.47,0.23,0.47,0.74,85.24,0.09,81,21.76,0.97,33.01,34.01,16.72,97.06,11.55,0.14,NA,0,1.73,30.62,4.23,72.28,1.25,0.16,0.67,0.86,107.48,NA,84.06,15.98,0.94,16.11,17.11,11.24,94.15,6.49,0.65,NA,15.08,1.49,45.2
13.08,13.26,15.81,14.37,73.91,73.91,440.02,350.59,5.89,NA,0.01,0.01,1.01,13.08,1.35,966.67,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.45,-7.7,-15.26,1.05,30.6,30.6,745.18,711.68,24.08,NA,3.27,3.38,1.03,-7.45,3.27,-228.07,NA,NA,0,0,0
12.73,18.95,2.29,0.58,0.69,3.24,65.61,0.99,9.15,23.69,0.33,0.49,1.49,100.92,32.8,91.68,1.3,3510.6,0,15.9,65.19,1.51,2.97,0.4,1.57,1.69,5.76,95.27,1.4,12.19,49.66,0.49,0.97,1.97,56.12,49.15,28.98,2,NA,0,14.29,62.8,13.91,25.16,11.15,1.33,1.65,3.12,291.62,12.24,38.32,56.08,0.45,0.81,1.81,30.37,44.7,33.92,1.27,NA,0,13.19,68.42
2.02,2.25,2.12,10.14,10.91,10.91,382.17,26.55,34.43,NA,0.1,0.11,1.11,15.65,10.23,19.71,NA,NA,0,14.32,67.8,16.36,18.49,18.09,10,10.1,10.1,402.48,3.67,39.42,NA,11.51,13.01,1.13,38.39,11.51,142.12,NA,NA,0,24.36,46.41,16.04,17.32,21.01,12.58,13.48,13.48,476.75,31.55,34.97,NA,7.42,8.01,1.08,31.33,7.42,216.27,NA,NA,0,20.02,39.86
0.36,2.91,0.07,0.47,0.69,0.97,72,13.49,51.4,16.96,0.88,7.14,8.14,13.97,87.71,0.41,0.87,4623.67,15.52,2.69,170.8,0.13,1.09,0.04,0.67,0.86,1.07,111.39,14.78,67.8,16.67,0.88,7.47,8.47,13.27,88.2,0.15,1.2,NA,17.56,4.02,70.21,0.57,3.31,0.11,0.61,0.93,1.1,72.53,16.12,32.68,8.41,0.83,4.85,5.85,16.75,82.89,0.68,1.3,NA,24.59,3.22,68
0.26,1.17,0.41,0.07,0.23,1.77,573.17,40.44,159.26,420.83,0.78,3.49,4.49,9.34,77.73,1.44,5.93,NA,19.6,14.3,69.55,-1.64,-8.99,-2.76,0.02,0.4,1.64,611.8,121.41,197.17,412.07,0.82,4.48,5.48,4.97,81.74,-0.8,7.14,NA,22.46,8.02,48.04,1.53,6.9,1.44,0.01,0.39,1.96,343.01,59.52,97.37,253.68,0.78,3.52,4.52,9.54,77.86,2.9,8.05,NA,18.98,5.43,41.88
0.48,1.27,0.41,0.89,0.89,1.51,306.61,NA,180.12,114.57,0.62,1.62,2.62,39.94,61.8,0.78,NA,1827,0,33.23,140.59,-1.07,-5.61,-0.57,0.36,0.36,1.26,194.49,NA,152.55,136.82,0.81,4.23,5.23,60.36,80.9,-1.32,NA,NA,0,32.82,126.74,-594.09,189.88,-34.48,0.24,0.24,0.24,21.13,NA,86.27,NA,4.13,-1.32,-0.32,35.94,412.88,-143.89,NA,NA,0,36.57,930.4
