"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63"
13.74,70.09,3.62,0.32,1.31,1.41,96.06,43.83,43.03,4.61,0.8,4.1,5.1,92.53,80.4,25.05,1.62,24870.25,4.51,20.74,74.71,21.53,67.25,6.15,0.82,2.11,2.16,103.98,42.93,31.36,1.87,0.68,2.12,3.12,124.34,67.99,44.69,2.35,29735.38,3.58,29.37,69.96,19.38,55.66,5.25,0.86,2.17,2.31,98.59,35.81,25.72,3.89,0.65,1.87,2.87,87.71,65.18,47.04,2.1,NA,1.8,13.61,43.19
24.45,53.45,11.87,1.37,2.87,3.22,177.29,71.79,35.43,17.22,0.54,1.19,2.19,49.72,54.26,48.07,4.05,21704.6,7.14,12.27,44.05,17.72,27.47,9.61,2.66,4.81,5.45,197.44,66.76,23.34,20.11,0.36,0.55,1.55,32.97,35.51,54.51,4.84,16162.4,3.94,8.27,34.8,13.74,20.78,8.43,2.15,3.4,3.82,223.3,49.74,40.89,21.51,0.34,0.51,1.51,30.15,33.88,42.8,6.22,NA,4.86,5.88,26.02
0.08,0.13,0.04,-0.04,0.95,1.64,170.18,58.06,58.26,40.52,0.42,0.72,1.72,71.84,41.81,42.22,1.49,11435.59,0,33.46,68.66,0.12,0.19,0.05,0.1,1.8,2.52,161.62,56.38,32.45,24.23,0.4,0.66,1.66,76.64,39.6,36.58,1.63,11790.39,0.39,33.98,72.6,0.88,1.38,0.4,0.14,1.63,2.01,167.82,54.09,36.29,13.49,0.36,0.57,1.57,68.49,36.41,46.54,1.36,NA,0,22.11,54.77
0.78,2.38,0.32,0.06,0.49,0.71,152.69,42.92,101.56,23.22,0.67,2.07,3.07,0.78,67.43,18.49,0.63,NA,0,0,0,27.4,71.33,9.31,0.83,1.38,1.41,123.72,41.17,75.28,2.51,0.62,1.6,2.6,36.15,61.59,51.32,2.88,NA,0,2.98,20.24,1.55,3,0.56,0.44,1.1,1.85,131.37,41.27,61.72,46.17,48.25,93.23,1.93,22.73,48.25,14.61,4.32,NA,0,7.64,82.26
5,134.61,2.64,0.03,0.71,0.78,193.01,124.17,183.17,13.03,0.96,25.92,26.92,16.6,96.29,16.14,0.15,NA,0,6.14,41.54,0.29,7.74,0.22,0.18,0.72,0.79,280.95,144.44,267.36,18.15,0.96,26.03,27.04,12.56,96.3,0.3,0.15,NA,0,9.47,93.97,5.94,58.81,4.56,0.1,0.81,0.88,279.78,175.79,248.77,19.18,0.9,8.91,9.91,23.07,89.91,17.97,0.49,NA,0,13.17,48.99
1.56,5.72,1.53,2.28,2.28,2.28,356.82,NA,154.52,NA,0.73,2.66,3.66,52.46,72.71,2.15,NA,2943.75,0,49.76,95.79,51.33,86.35,35.64,1.96,2.51,2.51,252.74,54.86,99.74,NA,0.41,0.68,1.68,79.89,40.56,126.53,NA,14272,0,19.83,35.25,-0.96,-1.64,-3.08,2.37,2.46,2.46,1166.64,42.65,469.15,NA,0.41,0.71,1.71,24.75,41.42,-2.32,NA,NA,0,82.39,96.32
-14.81,-15.05,NA,63.09,63.09,63.09,NA,NA,NA,NA,0.02,0.02,1.02,-14.81,1.59,-934.29,NA,NA,0,NA,0,3.78,6.44,NA,2.42,2.42,2.42,NA,NA,NA,NA,0.41,0.7,1.7,3.78,41.28,9.15,NA,NA,0,NA,0,-81.92,-601.51,-52.55,1.16,1.16,1.16,233.52,NA,199.5,NA,86.38,634.29,7.34,-78.83,86.38,-94.83,NA,NA,0,1.98,9.6
-20.75,-43.65,-15.14,0.57,1.03,1.82,266.31,59.32,127.47,102.06,0.52,1.1,2.1,39.29,52.48,-29.44,4.4,10783.42,0,43.81,129.53,2.82,5.64,2.03,0.61,1.28,1.99,262.96,80.84,121.79,88.52,0.5,1,2,59.61,50.04,15.31,8.36,16521.09,0,41.03,87.96,2.12,4.05,1.73,0.64,1.14,1.99,296.46,64.88,129.78,110.1,47.58,90.77,1.91,57.57,47.58,4.46,4.36,NA,0,45.16,96.89
-7.09,-43.23,-5.57,0.2,1.13,1.96,286.83,64.78,49.47,61.22,0.72,4.39,6.1,30.61,83.61,2.76,1.25,8813.52,16.23,29.62,107.65,4.97,21.88,3.21,1.01,1.57,2.35,234.86,29.59,39.08,41.53,0.68,2.97,4.4,45.01,77.28,20.68,1.45,14218.34,8.69,25.83,73.41,2.15,7.78,1.36,1.04,1.89,3.12,230.39,36.01,34.98,52.08,0.64,2.32,3.61,45.32,64.11,18.57,1.73,7376.36,3.23,19.58,57.39
10.41,11.55,9.39,0.66,3.99,8.12,329.44,97.38,30.52,127.83,0.1,0.11,1.11,21.75,9.89,125.63,3.82,33652.59,0,10.24,39.66,7.35,8.31,6.37,0.39,3.46,7.02,315.51,102.16,34.49,124.54,0.12,0.13,1.13,13.75,11.63,80.53,3.99,49507.18,0,5.55,30.78,5.72,6.43,4.92,0.71,3.14,7.64,312.9,75.55,31.95,143.67,0.11,0.12,1.12,11.44,11.02,70.32,4.24,10461.9,0,3.59,31.55
20.18,74.08,3.17,0,1.77,1.88,57.28,43.29,24.98,2.91,0.68,2.49,3.67,33.25,72.76,38.78,1.65,76612.91,0,2.05,31.48,19.6,78.85,2.71,0,1.92,2.06,50.35,38.5,21.03,2.95,0.72,2.89,4.02,35.51,75.14,36.71,1.9,74445.26,0,2.2,33.99,17.19,84.55,2.87,0,1.55,1.69,60.75,43.94,30.05,4.02,0.79,3.87,4.92,32.05,78.79,31.74,1.38,19416.94,0,1.81,25.47
39.45,39.65,28.44,46.14,63.07,127.22,263.14,21.86,1.3,84.28,0,0.01,1.01,44.77,0.5,9483.9,2.74,37448.29,0,3.83,8.65,30.9,35.91,26.84,1.5,1.86,2.87,316.18,15.61,43.52,44.71,0.14,0.16,1.16,40.78,13.95,274.35,1.44,45872.71,0,8.58,16.98,28.16,31.91,31.38,2.31,2.53,3.01,405.52,10.29,46.87,22.57,0.12,0.13,1.13,37.31,11.75,293.66,1.36,NA,0,7.22,12.43
13.77,44.76,7.01,0.01,0.22,0.55,185.83,26.5,126.81,42.13,0.69,2.25,3.25,23.74,69.23,28.83,0.5,23535,0,5.08,28.26,16.69,54.39,10.82,0.09,0.33,0.82,235.93,38.64,161.56,79.94,0.69,2.26,3.26,32.31,69.31,31.67,0.72,28644.13,0,10.12,37.89,15.66,37.07,10.85,0.13,0.99,1.52,252.16,118.62,138.35,72.84,0.58,1.37,2.37,38.92,57.75,35.17,2.8,NA,1.86,16.12,52.74
28.72,35.25,9.93,2.9,4.62,5.7,126.24,33.85,19.67,21.53,0.18,0.22,1.23,149.18,18.51,166.46,10.72,NA,0,41.66,75.84,11.57,14.15,NA,1.77,4.88,5.94,186.19,87.08,28,29.64,0.18,0.22,1.22,103.32,17.69,81.16,21.61,NA,0,33.44,58.95,10.78,14.05,NA,3.04,4.16,4.88,180.3,40.11,35.65,25.47,0.22,0.29,1.3,90.49,22.31,54.2,43.98,NA,0,28.18,59.19
5.77,40.91,3.86,0,0.48,0.87,244.32,71.82,110.46,64.05,0.86,6.09,7.09,17.26,85.89,4.97,0.78,19819.06,20.54,7.69,64.68,5.48,19.69,2.94,0,0.12,0.73,195.13,5.41,33.75,56.82,0.72,2.59,3.59,20.74,72.18,9.28,0.78,23692.08,30,8.18,59.35,3.08,9.29,1.54,0.01,0.15,0.65,181.93,2.53,23.78,42.38,0.67,2.02,3.02,20.84,66.84,12.82,0.73,NA,33.65,6.21,47.45
0.76,1.42,0.48,0.4,0.75,1.11,229.88,36.52,104.01,37.82,0.46,0.86,1.86,13.43,46.15,12.88,1.1,24098,0,7.98,63.04,-0.56,-0.83,-0.27,0.15,1.46,1.92,174.01,73.9,56.48,26.55,0.33,0.49,1.49,7.75,32.99,28.91,1.82,23164,0,3.97,44.89,13.23,21.06,6.6,1,1.99,2.16,181.43,45.05,45.26,7.33,0.37,0.59,1.59,20.29,37.18,65.96,1.66,NA,0,2.62,12.45
3.31,5.1,1.91,1.5,2.25,2.25,210.73,52.89,71.35,0.38,0.35,0.54,1.54,87.41,35.05,20.03,3.02,4375.5,0,48.55,128.21,6.44,10.83,1.82,2.08,2.08,2.08,102.71,NA,40.69,NA,0.41,0.68,1.68,97.1,40.52,32.2,3.75,6925,0,25.58,84.23,1.92,3.3,0.88,1.32,2.2,2.2,167.3,60.61,68.52,NA,0.42,0.72,1.72,89.48,41.78,19.56,6.61,NA,0,40.25,82.58
26.87,28.67,14.57,4.1,15.86,15.86,197.95,144.79,12.31,NA,0.06,0.07,1.07,26.87,6.3,426.16,NA,NA,0,0,0,15.9,16.69,28.29,20.29,21.07,21.07,647.68,23.73,30.4,NA,0.05,0.05,1.05,15.9,4.75,334.96,NA,NA,0,0,0,14.77,17.97,15.01,4.86,5.61,5.61,369.88,49.24,65.18,NA,17.82,21.68,1.22,14.77,17.82,82.9,NA,NA,0,0,0
40.35,50.95,17.99,2.18,4.53,4.53,162.73,77.76,33.12,NA,0.21,0.26,1.26,74.16,20.81,209.44,12.27,15917,0,15.07,33.4,26.19,38.43,22.03,2.57,3.16,3.16,306.14,55.75,95.87,NA,0.32,0.47,1.47,47.35,31.85,82.23,NA,18513.5,0,17.79,33.52,27.58,45.31,28.42,2.22,2.57,2.57,375.12,51.33,144.12,NA,0.39,0.64,1.64,56.52,39.13,70.47,NA,NA,0,29.83,43.77
3.14,11.13,10.11,0.03,0.14,0.14,1175.85,87.07,709.33,NA,0.71,2.53,3.55,8.1,71.81,15.08,0.33,23489.7,9.09,15.99,31.23,0.85,5.23,5.6,0.06,0.11,0.11,2388.94,99.08,1940.97,NA,0.84,5.13,6.13,3.99,83.69,4.97,0.19,19631.91,0.29,20.58,38.8,12,67.76,NA,0.06,0.09,0.09,1396.23,29.96,1050.8,0,0.82,4.63,5.65,16.14,82.07,22.92,0.24,NA,2.08,11.45,33.35
-0.52,-0.67,-0.36,0.61,2.07,2.81,252.75,78.86,53.98,40.61,0.23,0.29,1.29,22.95,22.68,10.72,1.99,12946.94,0,16.25,91.81,1.35,1.73,1.45,0.78,2.23,3.01,389.25,117.75,81.37,64.9,0.22,0.28,1.28,23.75,21.99,18.28,2.16,12849.86,0,23.95,84.38,-2.83,-3.75,-2.89,0.55,2.03,2.83,372.38,127.21,85.69,67.9,0.25,0.33,1.33,19.15,24.56,-2.07,2.22,8219.67,0,16.16,64.46
7.42,67.79,10.68,0.72,1.21,2.29,525.71,29.21,79.37,86.5,0.89,8.14,9.14,20.05,89.06,17.47,1.31,41621.22,30.04,18.19,38.5,0.75,6.04,1.09,0.46,0.84,1.5,530.03,36.81,95.99,87,0.88,7.06,8.06,16.48,87.59,10.76,1.2,30745.04,25.61,22.91,53.15,12.6,48.52,14.34,0.88,1.41,2.71,414.23,20.16,31.24,77.65,0.74,2.85,3.85,30.95,74.03,27.72,1.41,12911.7,20.7,14.92,29.72
6.11,-64.32,4.85,0.44,1.68,2.89,288.9,102.18,82.1,100.69,1.07,-11.25,-10.53,58.81,109.5,11.13,3.96,14166.38,0,41.82,75.09,5.15,-170.23,4.33,0.29,2.73,3.98,305.96,164.12,67.26,85,0.9,-29.63,-33.05,55.37,103.03,9.13,5.47,15303.14,0,42.21,79.13,18.84,151.49,7.66,0.3,0.44,2.19,148.1,7.35,54.02,94.76,87.56,704.15,8.04,129.95,87.56,27.98,3.1,NA,0,45.21,76.55
3.59,7.32,2.75,2.5,3.46,4.03,279.7,28.29,29.56,17.27,0.12,0.24,2.04,42.78,50.99,129.49,0.88,16911.75,0,30.03,78.14,8.84,16.5,5.55,1.55,3.04,3.52,228.71,46.05,30.86,14.95,0.2,0.36,1.87,54.6,46.41,136.01,1.12,18362,0,28.75,68.26,10.53,17.08,6.2,1.8,3.02,3.24,214.33,51.28,42.04,9.42,0.22,0.36,1.62,73.57,22.47,127.82,1.78,NA,0,26.58,52.71
41.52,92.3,14.54,0.35,1.23,1.23,127.85,59.12,67.65,0.44,0.55,1.22,2.22,79.62,55.02,126.59,1.33,47170.25,0,13.35,31.71,19.64,48.38,7.38,0.71,1.44,1.45,136.77,56.21,77.95,0.95,0.59,1.46,2.46,66.28,59.41,54.53,2.47,38694.75,0,17.53,54.7,8.29,69.14,3.04,0.24,0.54,0.56,133.7,31.07,102.75,1.86,0.88,7.34,8.34,68.85,88.02,19.46,0.22,NA,0,22.24,75.76
0.11,0.17,0.09,0.28,1.71,2.3,302.58,127.87,92,54.26,0.33,0.5,1.5,6.49,33.24,23.33,2.38,22026.01,0,5.29,49.65,2.62,3.72,2.08,0.5,2,2.62,288.56,124.33,83.11,52.63,0.29,0.42,1.42,9.53,29.36,29.36,2.98,24593.01,0,5.47,47.86,3.87,5.02,3.5,1.49,2.71,3.34,329.76,90.03,73.52,45.85,22.98,29.83,1.3,11.29,22.98,32.94,3.12,8326.95,0,4.73,32.32
4.15,20.23,1.17,0.02,0.4,0.59,103.08,30.02,80.37,15.61,0.79,3.88,4.88,35.47,79.5,10.89,0.64,12521.5,0,8.85,73.21,0.46,3.92,0.41,0.03,0.65,0.76,323.84,153.5,225.91,28.83,0.88,7.53,8.53,23.57,88.27,8.24,0.76,8412.33,7.41,20.56,97.52,2.03,17.65,1.19,0.02,0.84,0.99,212.86,145.87,158.3,26.45,0.89,7.71,8.71,26.23,88.52,10.02,0.96,NA,8.96,14.16,80.5
2.48,3.29,1.63,1.46,1.99,2.79,239.58,12.47,55.89,45.26,0.24,0.32,1.32,47.9,24.47,46.78,2.29,NA,0,29.81,71.81,8.43,10.58,4.82,2.36,3.04,3.75,208.12,2.18,39.05,28.02,0.19,0.24,1.26,61.4,20.37,96.74,2.82,NA,0,30.29,68.33,9.4,11.74,NA,1.69,2.81,4.19,208.21,11.52,40.02,55.16,0.2,0.25,1.25,65.15,19.77,99.17,4.47,NA,0,22.28,47.87
52.96,83.03,20.15,1.38,2.97,2.97,138.84,70.47,44.52,NA,0.36,0.57,1.57,211.62,36.21,157.41,31.59,27574.83,0,60.35,68.2,46.3,88.92,28.35,1.54,2.18,2.18,222.89,64.5,100.22,NA,0.48,0.92,1.92,130.63,47.93,98.83,NA,32882.17,0,51.64,57.03,58.44,86.27,22.88,1.44,3.27,3.27,142.47,76.69,41.97,NA,0.32,0.48,1.48,200.9,32.25,181.63,25.27,NA,0,55.76,64.1
4.09,12.23,0.94,0.24,0.79,1.12,83.52,29.83,54.84,18.51,0.67,1.99,2.99,26.88,66.57,15.59,1.33,NA,0,5.21,63.73,0.68,3.19,0.34,0.1,0.71,1.03,180.37,85.52,140.19,43.69,0.79,3.67,4.67,36.82,78.59,7.81,1.1,NA,0,17.91,71.09,6.55,26.7,3.67,0.2,0.78,1.17,203.84,87.9,152.08,59.2,0.75,3.08,4.08,41.84,75.47,14.74,2.1,NA,0,19.76,70.44
0,0,NA,0.16,0.34,0.39,NA,NA,NA,NA,1.82,-2.22,-1.22,0,182.07,0,-2.87,NA,0,NA,NA,59.86,101.68,10.58,2.09,2.43,2.43,64.34,8.96,26.17,NA,0.41,0.7,1.7,59.86,41.13,145.56,NA,NA,0,0,0,54.85,100,12.26,1.67,2.21,2.21,81.33,19.83,36.31,NA,0.45,0.82,1.82,54.85,45.15,121.49,NA,NA,0,0,0
1.16,29.51,0.82,0.2,0.65,0.7,256.31,77.11,228.2,11.38,0.96,24.39,25.39,4.96,96.06,5.98,0.26,25063.5,5.54,2.67,27.05,15.94,88.18,15.42,0.56,0.77,0.78,352.16,48.6,284.13,3.55,0.82,4.53,5.53,19.65,81.92,25.13,0.5,17466.5,0.05,3.59,35.5,0.87,4.69,1.35,0.64,0.81,0.84,562.81,58.96,451.8,14.63,0.81,4.36,5.36,2.94,81.35,6.22,0.6,NA,0.02,2.16,16.04
1.19,2.45,0.23,0.21,0.82,1.13,69.51,16.7,29.42,9.3,0.51,1.05,2.05,226.82,51.26,18.16,1.15,11123.42,0,42.97,95.22,2.43,4.74,0.48,0.29,0.81,1.15,71.31,16.11,31.1,10.7,0.49,0.95,1.95,225.88,48.81,19.62,1.19,11391.02,0,43.78,95.12,-1.78,-3.89,-0.38,0.17,0.71,0.98,76.96,17.98,33.35,9.17,0.54,1.19,2.19,217.58,54.34,11.19,1.01,7584.2,0,32.33,68.21
8.37,-89.22,1.23,0.18,0.78,0.87,53.44,30.03,50.05,4.92,1.08,-11.5,-10.66,325.77,109.38,15.14,-0.54,14369.44,0,46.47,97.56,-12.63,63.32,-2.71,0.24,0.8,0.86,78.26,46.01,82.88,5.63,1.2,-6.01,-5.01,193.86,119.94,-5.35,-2.95,13768.07,0,44.4,101.95,14.39,-351.22,3.53,0.28,0.85,1.03,89.37,44.95,78.98,13.96,0.98,-23.96,-24.4,179.86,98.21,15.14,-0.42,NA,0,28.99,60.6
-8.22,-13.62,-5.84,0.05,0.27,1.37,258.48,6.83,66.66,73.99,0.4,0.66,1.66,115.09,39.62,-9.27,0.95,9164.9,0,87.57,104.42,-25.6,-55.73,-14.04,0.05,0.12,0.69,199.6,5.76,75,43.5,0.54,1.18,2.18,113.02,54.07,-36.74,0.67,9220.93,0,76.02,110.97,0.37,0.89,0.22,0.03,0.09,0.88,222.46,5.27,98.72,78.71,58.95,143.69,2.44,128.44,58.95,9.44,0.72,7567.27,0,56.29,67.87
-87.41,1186.92,-47.03,0.17,0.31,0.46,196.39,28.87,207.02,32.47,1.07,-14.57,-13.58,-87.41,107.36,-64.73,-0.15,NA,0,0,0,12,137.1,6,0.34,0.67,0.94,181.89,54.32,163.35,45.55,0.91,10.39,11.42,12,91.25,22.21,0.63,NA,0,0,0,-10.77,1713,-6.11,0.52,0.64,0.92,206.29,21.34,174.9,48.99,1.01,-160,-159,-10.77,100.63,0.76,0.66,NA,0,0,0
3.35,3.35,1.28,NA,NA,NA,139.38,NA,NA,NA,NA,NA,1,3.35,0,NA,NA,NA,0,0,0,-6.54,-126.35,-11.19,1.52,7.74,9.99,623.03,136.41,21.94,50.11,0.95,18.32,19.32,-4.79,94.82,-3.88,1.5,-5716.67,0,3,-33.4,-2,-4.81,-1.8,0.45,1.4,2.26,327.61,61.18,52.46,55.82,0.58,1.41,2.41,2.39,58.5,8.55,1.46,NA,3.79,2.77,48.35
39.8,72.37,28.21,2.22,2.22,2.22,258.72,0,114.83,0,0.45,0.82,1.82,39.8,45,88.44,NA,NA,0,0,0,0.03,0.07,1.25,1.71,1.9,1.9,14499.33,1393.13,7550.63,NA,0.53,1.11,2.11,1.94,52.65,0.06,NA,NA,0,76.04,86.9,-1.21,-2.6,-27.5,1.85,1.87,1.87,8271.24,88.22,4374.14,NA,0.53,1.15,2.15,2.64,53.47,-2.26,NA,NA,0,87.48,94.25
-0.12,-0.16,-0.29,0.78,1.95,2.28,860.23,101.45,87.07,29.04,0.11,0.14,1.29,14.3,22.58,33.92,1.01,15053.75,0,33.99,105.26,-1.31,-1.73,-3.6,0.73,1.77,2.58,997.56,152.75,146.48,119.17,0.15,0.2,1.32,12.59,24,28.03,1.23,21524.25,0,38.12,71.09,-0.21,-0.24,-0.34,3.23,6.9,8.85,596.68,131.39,35.82,70.11,0.07,0.08,1.15,16.17,6.88,87.94,1.89,NA,0,19.02,45.84
7.65,79.22,1.97,0.05,0.99,1.1,94,75.24,80.25,9.34,0.9,9.36,10.36,94.64,90.35,10.12,2.78,NA,0,22.4,88.71,7.98,39.19,1.36,0.04,0.83,1.12,62.23,36.65,46.88,13.68,0.8,3.91,4.91,142.62,79.64,14.66,1.53,NA,0.02,16.44,63.45,7.59,28.89,1.25,0.22,1.01,1.22,59.73,34.1,43.22,9.08,0.74,2.81,3.81,195.19,73.73,15.38,2.52,NA,0,22.01,66.6
6.05,9.45,2.7,0.97,1.51,2.63,162.99,26.1,37.62,55.64,0.36,0.56,1.56,10.59,35.93,32.4,3.59,5768.29,6.9,2.03,21.07,6.73,14.59,4.5,0.85,1.03,1.93,243.45,15.24,44.9,75.11,0.54,1.17,2.17,11.02,53.88,22.59,1.96,17909.5,18.94,2.87,18.25,2.65,14.79,NA,0.56,0.64,0.7,439.47,24.3,296.98,20.99,0.82,4.59,5.59,5.2,82.11,7.01,0.54,NA,6.85,2.28,16.87
-39.07,98.59,-81.24,0.11,0.71,0.71,758.98,630.45,1045.2,NA,1.4,-3.52,-2.52,-39.07,139.62,-27.98,NA,NA,0,0,0,80.02,97.8,56.03,0.21,5.5,5.5,254.88,242.22,45.83,NA,0.18,0.22,1.22,80.02,18.18,440.17,NA,NA,0,0,0,-14.79,-19.83,-1.6,1.24,3.94,3.94,39.45,26.72,9.9,NA,0.25,0.34,1.34,-14.79,25.38,-58.28,NA,NA,0,0,0
0.8,-14.13,1.32,0.01,0.9,0.92,604.7,547.17,583.31,13.32,1.06,-18.75,-17.76,3.72,105.63,1.95,-2.27,40748.88,7.6,4.85,16.85,12.6,197.18,22.94,0.01,1.03,1.06,662.67,612.25,552.9,16.44,0.94,14.64,15.65,15.91,93.61,15.22,2.8,30829.5,7.63,6.02,22.84,-40.87,98.51,NA,0.02,0.66,0.69,3058.3,2705.28,3841.49,112.98,1.41,-3.41,-2.41,-36.17,141.49,-27.63,-30.09,NA,12.67,27.42,174.25
-36.92,-95.79,-5.73,1.02,1.65,1.65,56.66,21.21,33.91,NA,0.61,1.59,2.59,162.28,61.45,-60.08,NA,5132,0,30.92,129.2,-1.36,-21.55,-0.73,0.11,1.08,1.08,196.18,173.71,178.82,NA,0.94,14.81,15.81,25.96,93.67,-1.46,NA,4397.5,0,14.73,103.68,-186.94,226.48,-19.03,0.58,0.58,0.58,37.06,NA,62.95,NA,1.83,-2.21,-1.21,175.27,182.54,-102.41,NA,NA,0,36.88,159.7
31.33,84.46,12.26,1.57,1.59,1.62,142.8,1.36,86.83,3.17,0.63,1.7,2.7,198.69,62.9,49.81,NA,7416.8,0,65.48,80.87,8.99,15.44,5.54,2.48,2.5,2.5,224.4,1.56,88.94,NA,0.42,0.72,1.72,119.14,41.8,21.5,NA,10638,0,67.91,92.13,24.25,30.55,16.05,4.77,4.85,4.85,240.86,3.92,49.08,NA,0.21,0.26,1.26,89.65,20.61,117.71,NA,NA,0,43.28,67.78
1.51,6.32,1.2,0,0.26,1.11,289.72,54.24,208.6,180.78,0.76,3.17,4.17,56.24,76.04,4.46,1.45,NA,0.28,43.44,94.2,0.81,6.16,1.36,0,0.29,1,614.47,152.23,482.05,372.18,0.87,6.62,7.62,39.06,86.87,3.41,1.02,NA,6.02,64.57,93.52,2.06,7.76,0.78,0.07,0.43,1.12,137.81,34.57,94.62,65.75,0.74,2.77,3.77,77.44,73.5,10.55,1.4,NA,0.96,20.56,65.68
21.95,30.89,9.98,0.67,2.48,3.67,165.47,73.76,40.66,49.35,0.29,0.41,1.41,76.54,28.93,77.81,8.72,23518.65,0.1,24.81,68.61,18.32,35.04,10.97,0.43,1.68,2.28,217.9,85.11,68.17,41.93,0.48,0.91,1.91,64.96,47.73,43.06,2.48,16692.66,0.04,27.92,67.1,24.66,37.7,14.03,0.62,2.67,3.4,207.1,101.1,49.43,36.07,0.35,0.53,1.53,68.52,34.59,81.64,4.1,9380.96,0.06,17.85,39.56
2.22,6.89,2.13,0.01,1.06,1.52,350.07,118.73,96.48,53.04,0.51,1.58,3.1,13.36,67.73,25.92,1,13891.8,4.74,10.68,52.08,4.33,11.67,3.78,0.02,1.21,1.9,317.72,93.99,73.48,55.09,0.46,1.24,2.7,19.19,62.9,38.19,1.11,15812.7,1.76,12.97,50.87,0.52,1.39,0.46,0.04,0.99,1.55,325.72,108.21,81.51,62.83,49.02,132.18,2.7,15.22,49.02,23.17,1.14,5918.76,9.88,9.23,44.35
1.89,2.87,0.89,0.57,2.28,2.91,171.56,99.54,58.14,37.05,0.34,0.52,1.52,1.89,34.36,5.49,NA,176,0,0,0,2.54,2.99,0.68,4.98,6.33,6.59,97.78,19.87,14.67,3.87,0.15,0.18,1.18,2.54,15.17,16.74,NA,NA,0,0,0,-3.89,-17.8,-1.67,0.4,0.76,1.28,156.77,44.71,121.18,62.38,0.78,3.58,4.58,1.01,78.16,-4.98,NA,NA,0,2.11,160.16
6.34,24.02,6.15,0.04,1.22,1.22,354.39,292.86,248.79,0.19,0.74,2.79,3.79,35.64,73.62,10.76,3.59,32867.54,0,28.45,75.07,-1.67,-3.88,-1.64,0.1,1.41,1.53,357.79,231.78,176.11,20.95,0.57,1.32,2.32,52.7,56.95,-0.46,3,29665.46,0,53.44,91.04,0,0.01,0,0,0.54,1.15,476.16,172.18,257.78,198.42,72.27,260.66,3.61,38.91,72.27,1.18,1.84,NA,13.88,37.14,62.9
0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,0,NA,NA,-95.44,-2505.95,-82.24,0.28,0.78,1.1,313.66,139.53,278.7,89.13,0.96,25.26,26.26,-89.8,96.19,-99.22,NA,NA,0,4.86,-6.53,3.11,90.22,0.58,0.22,0.59,0.59,68.36,24.27,65.28,0,0.97,28.04,29.04,4.63,96.56,4.48,0.08,NA,0,0.21,14.18
6.25,15.78,4.39,0.04,0.68,0.69,255.97,95.68,87.46,1.47,0.6,1.52,2.52,37.27,60.36,34.07,0.67,17035.42,24.53,21.75,57.3,12.56,25.43,9.06,0.13,1.07,1.08,262.52,119.31,70.98,0.14,0.51,1.02,2.02,46.99,50.6,41.02,1.05,18248.58,21.54,24.83,60,12.09,19.55,8.31,0.4,1.33,1.37,250.25,84.82,74.87,3.39,0.38,0.62,1.62,48.43,38.11,43.5,1.24,NA,6.46,17.97,48.05
0.06,1.55,0.03,0.21,0.47,0.62,190.01,46.59,179.04,25.77,0.96,23.47,24.47,17.8,95.91,3.79,0.1,10951.5,0.14,9.23,76.23,0.19,3.72,0.09,0.37,0.59,0.59,180.92,35.83,168.06,0.27,0.95,18.95,19.95,21.71,94.99,4.92,0.12,11683.75,0.78,10.7,72.85,1.58,25.16,0.9,0.22,0.42,0.5,208.24,38.77,192.52,13.93,0.94,14.97,15.97,20.22,93.74,7.42,0.12,NA,0.09,10.67,67.62
2.56,2.7,13.9,15.68,19.23,19.23,515.09,360,101.52,NA,0.05,0.05,1.05,17.83,5.2,49.29,NA,NA,0,82.8,82.8,3.46,8.88,2.72,0.11,1.64,1.64,285.78,263.67,172.48,NA,0.61,1.57,2.57,119.28,61.03,5.67,NA,461.18,0,90.93,95.63,5.85,23.42,NA,0.04,1.33,1.33,494.83,474.91,367.07,NA,0.75,3,4,68.15,75.01,7.8,NA,NA,0,63.57,66.65
-8.75,50.01,-47.74,0,0.65,0.65,1991.06,1486.19,2307.43,0,1.17,-6.71,-5.71,-8,117.5,-3.79,-0.73,NA,0,4.09,-23.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.1,42.72,NA,0.57,0.57,0.57,162.49,NA,18.23,NA,1.7,-2.42,-1.42,-24.12,170.47,-1.35,0.95,NA,0,2.45,148.87
0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,0,NA,NA,3.07,3.38,25.12,10.92,10.92,10.92,2977.3,NA,269.58,NA,0.09,0.1,1.1,3.07,9.16,33.54,NA,NA,0,0,0
