"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63"
0.26,0.46,2.29,0.08,0.08,0.08,3239.65,1.56,406.65,NA,0.44,0.77,1.77,0.26,43.57,17.94,0.88,NA,30.87,0,0,4.46,7.26,49.72,0.03,0.03,0.03,4055.85,0,499.07,0,0.39,0.63,1.63,4.46,38.53,12.8,0.85,NA,26.06,0,0,3.14,4.85,42.87,0.05,0.05,0.05,4984.44,NA,590.78,NA,0.35,0.54,1.54,3.14,35.26,10.24,0.86,NA,23.21,0,0
0.86,3.43,1.39,0.29,0.63,1.15,585.21,137.14,382.32,208.65,0.75,2.97,3.97,19.1,74.84,6.83,1.48,NA,2.72,29.32,75.32,1.45,4.47,0.89,0.4,0.95,1.16,223.94,76.45,140.79,29.96,0.68,2.09,3.09,32.8,67.62,25.41,1.38,NA,0,19.29,61.66,-5.46,-13.51,-3.46,0.06,1.25,1.32,231.3,159.55,115.1,10,0.6,1.47,2.48,9.03,59.6,19.03,1.85,12800.17,8.33,9.18,53.77
2.8,4.34,0.36,2.24,3.07,3.07,46.79,12.29,14.67,NA,0.35,0.55,1.55,2.8,35.37,7.93,NA,NA,0,0,0,5.19,8.01,0.67,1.75,1.96,3.01,47.21,3.09,14.77,15.74,0.35,0.54,1.54,5.19,35.14,14.79,NA,NA,0,0,0,0.7,4.05,0.29,0.34,1.1,1.21,152.09,93.34,122.71,12.94,0.83,4.78,5.78,0.7,82.7,0.85,NA,NA,0,0,0
34.54,63.25,20.39,0.17,1.4,1.74,214.93,117.77,96.24,33.83,0.45,0.83,1.83,50.62,45.4,100.86,2.64,NA,0,9.5,29.32,21.75,35.19,16.85,0.38,2.29,2.5,282.04,202.5,79.82,22.97,0.38,0.62,1.62,21.75,38.21,76.1,13.39,NA,9.5,0,0,17.56,26.42,19.49,0.23,3,3.15,405.07,349.57,80.35,19.1,0.34,0.5,1.5,17.56,33.54,62.05,164.74,NA,11.45,0,0
15.76,28.43,11.99,0.17,2.98,2.98,277.09,146.61,54,NA,0.22,0.39,1.8,15.76,44.59,84.33,1.44,NA,0,0,0,16.39,39.41,9.23,0.01,1.3,1.3,205,62,60,0,0.32,0.76,2.4,16.39,58.41,63.21,0.83,NA,0,0,0,10.58,33.83,6.64,0.01,1.54,1.54,228.98,119.7,78.26,0.07,0.51,1.63,3.2,10.58,68.73,28.18,1.16,NA,0,0,0
-8.66,-8.61,-78.09,-145.65,-145.68,-145.68,3280.87,0.6,-22.27,0,-0.01,-0.01,0.99,-8.66,-0.69,1262.16,NA,NA,0,0,0,-3.76,-6.14,-13.02,1.11,1.63,2.58,1259.5,249.33,482.71,465.15,0.39,0.63,1.63,-3.76,38.75,-9.71,NA,NA,0,0,0,34.59,56.68,10.93,1.13,2.01,2.56,115.36,38.95,44.34,24.9,0.39,0.64,1.64,34.59,38.97,88.78,NA,NA,0,0,0
47.52,70.92,27.33,0.87,1.83,1.83,209.32,65.08,67.89,NA,0.33,0.49,1.49,75.14,32.99,202.34,1.78,40814,0,15.89,25.36,32.68,71.38,26.44,1.23,1.58,1.58,294.49,55.32,157.32,NA,0.54,1.18,2.18,51.36,54.22,81.8,3.34,40680,0,15.12,25.6,41.8,44.91,30.09,10.19,14.13,14.13,262.74,66.64,16.89,NA,0.07,0.07,1.07,65.36,6.92,725.48,12.97,42225,0,16.96,27.4
27.86,138.82,2.52,0.82,0.97,1.31,32.89,3.25,22.01,7.49,0.8,3.98,4.98,343.02,79.93,59.51,1.88,NA,0,28.48,84.76,23.45,67.21,2.16,1.2,1.28,1.55,33.6,1.49,19.89,5.52,0.65,1.87,2.87,379.06,65.11,45.35,5.08,NA,0,32.82,90.55,-1.77,-7.8,-0.18,0.97,1.01,1.23,38.18,1.14,27.34,6.21,0.77,3.41,4.41,335.34,77.32,0.45,2.54,11718,0,35.27,99.44
0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,0,NA,NA,-0.01,-0.01,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,-0.01,0,NA,NA,NA,0,NA,0,-0.01,-0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.01,0,NA,NA,NA,0,NA,NA
38.82,62.19,19.93,0.28,1.88,2.27,186.85,111.3,69.43,27.23,0.38,0.6,1.6,38.82,37.57,122.67,4.29,NA,0,0,0,-1.14,-1.27,-0.53,4.2,6.16,9.84,170.41,29.75,15.2,56.78,0.1,0.11,1.11,22.11,9.94,95.3,8.49,NA,0,10.89,65.36,-16.17,-27.28,-9.4,0.96,1.8,2.45,212.13,71.63,85,56.13,0.41,0.69,1.69,22.11,40.73,-17.86,NA,NA,0,22.25,113.72
2.12,38.58,2.75,0.1,0.76,0.81,471.2,244.41,368.23,16.81,0.94,17.17,18.17,19.01,94.5,8.43,0.57,NA,0,21.86,70.87,-0.38,-11.26,-0.54,0.04,0.67,0.75,508.53,247.54,392.25,34.43,0.97,28.41,29.41,18.04,96.6,6.95,0.52,NA,0,25.73,65.9,0.07,2.29,0.08,0.12,0.79,0.79,412.44,214.6,324.32,2.81,0.97,30.13,31.13,17.63,96.79,6.34,0.53,13920.31,0,19.84,68.3
53.17,95.57,12.66,0.32,1.59,2.26,86.67,48.28,37.86,25.74,0.44,0.8,1.8,69.41,44.36,119.86,NA,NA,0,3.87,27.55,35.49,67.91,8.02,0.02,1.29,1.99,82.24,48.9,38.61,27.39,0.48,0.91,1.91,54.02,47.74,78.37,9.13,NA,0,4.19,33.54,60.06,61.79,6.74,40.52,52.86,52.86,40.94,8.41,0.68,NA,0.03,0.03,1.03,99.21,2.81,2524.34,9.12,11003.6,0,4.39,43.97
27.4,52.14,19.56,0.71,1.63,2.12,259.91,111.24,121.31,60.61,0.47,0.9,1.9,27.4,47.45,58.06,NA,NA,0,0,0,27.45,42.27,22.38,1.46,2.26,2.85,296.74,81.75,102.91,62.17,0.35,0.54,1.54,27.45,35.07,78.28,NA,NA,0,0,0,10.86,16.05,8.36,1.46,2.09,3.09,281.05,55.85,89.64,91.42,0.32,0.48,1.48,10.86,32.34,33.58,NA,NA,0,0,0
1.04,7.15,0.41,0.11,0.62,1.07,142.83,57.91,119.13,54.13,0.85,5.86,6.86,22.08,85.42,5.91,1.63,17984.39,0,8.26,81.72,1.09,6.91,0.38,0.06,0.58,1.1,126.44,51.32,102.62,53.36,0.83,5.3,6.36,26.03,84.27,5.3,1.73,20068.31,0,8.66,81.52,-4.38,-44.27,-1.72,0.36,0.59,1.04,143.45,24.87,124.41,57.76,0.89,8.97,10.1,11.75,90.1,-1.42,1.29,12695.45,0,6.34,102.87
-2.49,125.68,-591.77,0.01,0.07,0.07,68915.2,5148.13,87244.91,NA,1.02,-51.47,-50.47,-2.21,101.98,-1.27,-0.02,-2208,0,67.54,-172.01,2.43,1097.93,10.85,0.08,0.09,0.09,1623.95,20.8,1602.55,NA,1,450.44,451.44,2.67,99.78,17.48,0,249036,0,1.04,1.12,2.86,91.89,11.24,0.12,0.13,0.13,1435.32,15.63,1371.62,NA,0.97,31.15,32.15,3.13,96.89,19.58,0.04,254358,0,1.05,1.1
12.87,47.58,4.72,1.06,1.33,1.33,133.44,26,96.11,NA,0.73,2.7,3.7,12.87,72.95,18.48,8.31,NA,0,0,0,9.79,45.02,4.54,0.89,1.27,1.27,168.63,48.75,130.31,NA,0.78,3.6,4.6,9.79,78.24,12.52,NA,NA,0,0,0,4.63,23.73,3.81,0.29,1.24,1.24,299.97,226.18,237.71,NA,0.8,4.12,5.12,4.63,80.47,5.76,NA,NA,0,0,0
2.17,3.6,1.6,0.06,0.54,1,267.64,38.87,69.98,38.61,0.4,0.66,1.66,11.35,39.58,23.63,0.99,NA,10.99,6.74,46,2.81,4.58,2.09,0.06,0.53,0.95,270.82,41.82,74.07,37.49,0.39,0.63,1.63,12.7,38.66,20.74,0.96,NA,8.76,7.36,52.06,3.56,5.77,2.72,0.12,0.55,0.99,278.74,41.68,88.24,42.22,0.38,0.62,1.62,14.87,38.28,20.74,0.98,18924.05,3.45,8.64,53.98
94.38,129.8,18.95,0.74,2.73,2.96,73.08,0,19.1,4.51,0.27,0.38,1.38,119.31,27.29,354.05,3.34,NA,0,5.01,20.38,1.7,5.95,0.54,0.14,1.22,1.3,115.03,4.98,26.4,6.09,0.71,2.5,3.5,24.47,71.41,7.82,2.19,NA,39.53,7.19,70.96,25.5,52.29,7.37,0.37,1.77,1.93,105.48,0.14,7.83,7.63,0.51,1.05,2.05,51.85,51.23,56.22,5.03,18026.5,38.67,7.61,37.17
5.4,14.43,0.98,2.73,5.54,7.99,65.85,21.91,7.8,19.41,0.63,1.67,2.67,57.47,62.59,14.22,24.29,23025.67,0,9.42,82.03,4.28,11.25,0.74,1.97,7.31,11.52,62.91,28.14,5.27,22.47,0.62,1.63,2.63,61.99,61.97,10.15,50.85,NA,0,9.98,86.84,2.26,6.69,0.43,0.69,3.59,5.77,68.62,31.43,10.86,24.03,0.66,1.96,2.96,57.61,66.2,5.37,12.21,20219.3,0,10.41,90.96
27.7,82.89,8.32,0.29,0.31,1.17,109.3,1.53,65.48,57.17,0.67,1.99,2.99,63.76,66.58,46.9,1.22,NA,0,10.83,48.25,10.91,49.98,3.34,0.15,0.18,1.07,111.44,1.67,77.95,70.5,0.78,3.58,4.58,43.98,78.18,18.1,0.98,NA,0,10.13,64.01,5.73,34.15,1.58,0.33,0.36,0.98,100.5,1.94,75.54,47.61,0.83,4.96,5.96,45.68,83.23,11.36,0.75,14499.76,0,11,75.14
2.13,4.71,1.19,0.66,1.43,1.43,202.38,84.77,109.51,NA,0.55,1.21,2.21,4.3,54.71,62.92,2.69,NA,0,1.21,4.41,49.03,67.48,39.25,2.61,3.64,3.64,291.45,81.57,78.81,NA,0.27,0.38,1.38,49.83,27.34,211.47,NA,NA,0,0.64,1.07,52.86,58.7,33.28,8.32,9.99,9.99,229.78,37.65,22.55,NA,0.1,0.11,1.11,54.24,9.95,531.3,NA,NA,0,0.87,1.92
-4.54,-1083.97,-2.23,4.93,6.02,7.71,178.74,8.25,7.56,12.92,1,237.38,238.5,27.2,99.58,2.65,1.41,8212.6,0,15.59,89.7,-0.72,242.88,-0.39,6.88,7.49,8.9,199.06,5.26,8.66,12.43,1,-337.7,-336.88,23.82,100.3,6.23,1.56,7881.44,0,13.42,79.38,-6.61,95.35,-3.48,6.5,7.63,9.43,191.88,9.42,8.28,15.1,1.04,-15.02,-14.42,21.13,106.93,1.13,1.57,9010.86,0,14.58,92.79
0.18,11.78,0.28,0.08,1,1.02,564.74,509.55,549.99,7.25,0.98,64.43,65.43,0.57,98.47,0.18,NA,NA,0,0.6,81.54,2.1,7.21,0.06,0.76,1.33,1.41,9.68,3.89,6.79,0.53,0.71,2.44,3.44,7.37,70.91,2.96,NA,NA,0,0.14,66.77,2.97,5.91,0.33,1.49,1.97,2.01,41,9.68,20.16,0.74,0.5,0.99,1.99,2.97,49.85,5.95,NA,NA,0,0,0
7.64,10.79,4.56,0.42,3.83,8.71,217.44,61.65,18.12,89.77,0.29,0.41,1.41,21.29,29.19,42.47,3.44,NA,0,8.16,56.34,-1.63,-2.36,-0.95,0.65,3.32,7.93,212.91,52.55,19.7,92.01,0.31,0.45,1.45,14.84,30.89,10.69,3.47,NA,0,9.63,64.73,2.44,3.43,1.4,0.42,3.88,8.65,209.52,62.51,18.08,87.57,0.29,0.41,1.41,18.85,28.89,18.5,3.75,15726.7,0,9.42,68.78
-3.62,120.52,-16.9,0.04,0.04,0.04,1696.87,6.44,1726.24,3.03,1.03,-34.24,-33.25,-3.11,103.01,-2.67,-0.03,NA,0,2.41,-36.69,-7.4,68.85,-74.56,0.04,0.04,0.04,3665.83,1.51,2863.77,1.98,0.79,-7.36,-9.3,-7.19,110.75,-2.52,-0.11,NA,0,2.1,46.74,14.72,418.03,451.47,0.02,0.03,0.03,11195.47,89.53,10639.2,6.71,0.96,27.4,28.4,14.72,96.48,19.73,0.04,NA,0,0,0
20.53,70.22,6.42,0.63,0.91,0.91,113.83,21.42,77.7,0,0.71,2.42,3.42,37.26,70.76,34.61,0.78,NA,0,5.23,38.25,3.05,33.54,2.13,0.02,1.04,1.04,254.61,233.62,228,0,0.91,10,11,3.59,90.91,5.6,1.6,NA,0,0.38,8.72,13.42,48.1,3.88,0.3,1.24,1.24,105.46,69.75,74.22,NA,0.72,2.58,3.58,13.39,72.09,18.62,2.4,NA,0,-0.01,-0.21
0.77,1.52,0.71,0.53,0.95,0.99,336.99,49.64,117.49,4.28,0.49,0.98,1.98,38.68,49.41,12.32,0.95,NA,0,35.1,83.03,-18.05,-34.83,-28.04,0.01,0.04,0.07,565.41,6.93,265.42,7.96,0.48,0.93,1.93,-3.95,48.17,-22.22,0.54,NA,0,21.91,452.3,-10.13,-24.17,-49.66,0.05,0.11,0.18,1789.5,64.31,1013.03,71.34,0.58,1.39,2.39,-8.75,58.1,-4.74,0.47,-1997,0,6.75,-29.42
4.78,5.54,1.43,7.71,7.71,7.71,108.75,0,13.96,0,0.14,0.16,1.16,107,13.67,34.96,NA,NA,0,30.54,93.55,38.56,43.53,17.12,6.54,9.2,9.2,161.6,40.18,17.32,0,0.11,0.13,1.13,75.21,11.43,337.42,NA,NA,0,16.27,43,1.97,1.99,1.01,216.63,216.63,216.63,187.08,NA,0.85,NA,0.01,0.01,1.01,1.97,1.1,178.26,NA,NA,0,0,0
1.79,53.35,0.55,0.08,0.82,1.04,111.55,78.37,105.63,23.78,0.97,28.86,29.86,17.14,96.65,1.85,NA,16663.4,0,4.71,82.26,4.26,72.45,0.88,0.01,0.82,1.08,75.02,55.71,68.93,17.99,0.94,16.02,17.02,23.01,94.12,4.52,NA,21635.2,0,3.87,74.67,0.59,21.16,0.14,0.05,0.71,1.05,87.99,54.66,82.93,28.26,0.97,34.78,35.79,26.76,97.21,0.61,NA,16989.2,0,6.31,97.48
0.31,0.7,0.13,0.01,0.77,2.11,156.06,41.12,41.64,73.85,0.55,1.23,2.23,31.19,55.25,29.79,2.57,NA,8.22,13.24,57.35,-11.48,-38.98,-5.78,0,0.81,1.54,183.29,80.6,87.24,74.66,0.7,2.39,3.39,13.8,70.54,4.93,3.15,NA,7.25,12.73,74.67,-3.99,30.81,-1.79,0.01,0.43,0.8,163.8,72.08,162.8,65.34,1.13,-8.72,-7.72,24.16,112.96,3,-0.7,NA,6.34,12.63,67.41
24.77,27.58,17.93,10.17,10.17,10.17,263.58,0,25.63,0,0.1,0.11,1.11,73.06,10.21,242.66,NA,NA,0,34.97,58.52,25.08,26.69,22.37,16.67,18.13,18.13,324.64,25.79,17.71,0,0.06,0.06,1.06,58.74,6.05,433.51,NA,NA,0,30.02,50.18,8,11.96,11.45,1.77,1.95,1.95,522.07,29.69,168.67,NA,0.33,0.49,1.49,43.97,33.09,31.51,1.86,17867,0,51.45,68.16
3.76,3.97,3.58,114.18,114.18,114.18,346.46,0,3,0,0.01,0.01,1.06,3.76,5.37,429.49,NA,NA,0,0,0,1.4,1.47,0.94,320.79,320.79,320.79,242.63,0,0.75,0,0,0,1.05,1.4,4.77,450,NA,NA,0,0,0,-0.47,-0.49,-0.35,-8911,-8911,-8911,273.64,NA,-0.03,NA,0,0,1.05,-0.47,4.48,4200,NA,NA,0,0,0
37.72,45.41,20.34,0.04,0.04,6.05,196.25,NA,32.08,195.61,0.17,0.2,1.2,91.48,16.93,222.8,NA,7075.33,0,28.98,52.96,5.2,5.79,3.36,0.22,1,10.57,235.24,17.13,22.02,213.62,0.1,0.11,1.11,78.8,10.2,50.93,NA,-982.5,0,47.57,-384.5,9.34,10.32,3.24,10.65,10.68,11.49,126.78,0.33,10.88,8.89,0.09,0.1,1.11,73.13,9.53,98.61,NA,4392,0,22.16,82.52
0.32,2.27,0.35,0.31,0.8,1.16,403.72,171.18,343.72,124.6,0.86,6.19,7.19,0.32,86.08,0.37,NA,NA,0,0,0,-1.17,-37.51,-1.13,0.27,0.55,1.12,350.95,59.49,215.45,124.55,0.97,31.1,32.1,0.74,96.88,9.33,1.14,NA,0,1.84,17.51,-10.38,-127.51,-6.46,0.12,0.27,0.77,227.3,20.54,131.98,66.43,0.92,11.28,12.28,-1.94,91.86,18.31,0.75,29314,23.78,5.25,34.26
3.93,9.04,4.36,0.2,0.2,0.21,403.81,NA,225.61,0.41,0.57,1.3,2.3,19.58,56.57,25.69,0.53,5108,0,17.36,40.72,3.87,10.81,5.29,0.03,0.03,0.04,497.85,NA,315.62,1.42,0.64,1.8,2.8,29.02,64.26,6.01,0.38,3973,0,34.41,76.46,0.52,1.38,0.47,0.13,0.13,0.13,326.43,NA,199.16,0.06,0.62,1.65,2.65,47.06,62.21,15.55,0.42,7524.67,0,41.62,71.61
-11.78,-634.26,-13.3,0.03,0.15,0.76,411.02,22.39,388.8,241.3,0.98,52.84,53.84,2.09,98.14,-8.89,0.07,NA,0,15.66,144.08,-7.24,134.78,-7.93,0.02,0.09,0.73,398.54,29.24,411.82,263.8,1.05,-19.61,-18.61,7.81,105.37,-3.34,-0.23,NA,0,16.48,119.39,1.69,-47.33,1.81,0.02,0.09,0.7,391.34,3.57,399.44,250.25,1.04,-29.04,-28.04,15.42,103.57,5.11,-0.13,NA,0,14.73,69.03
-185.22,88.83,-61.42,0.02,0.06,0.15,120.71,15.57,368.29,33.14,3.08,-1.48,-0.48,-185.22,308.5,-52,-4.56,NA,0,0,0,18.14,-26.69,6.36,0.05,0.45,0.54,127.54,83.2,211.15,18.9,1.68,-2.47,-1.47,18.14,167.98,16.9,-7.85,NA,0,0,0,46.52,-94.92,11.37,1.62,3.68,3.68,89.22,48.71,23.61,NA,1.45,-2.96,-2.04,46.52,149.01,38.38,NA,NA,0,0,0
22.47,69.16,5.2,0.46,0.53,1.56,84.18,3.56,47.37,55.88,0.68,2.08,3.08,41.48,67.51,33.29,NA,15534,10.13,4.4,40.08,10.67,24.7,2.39,0.56,0.64,1.79,81.6,3.37,33.46,52.35,0.57,1.32,2.32,36.82,56.81,18.78,NA,14287.75,14.36,5.86,59.88,8.75,29.96,1.67,0.06,0.15,1.43,69.9,4.05,39.23,62.38,0.71,2.42,3.43,37.83,70.81,12.36,NA,11330.25,12.79,5.57,66.73
0.02,0.03,0.01,0.18,0.25,1.93,136.64,3.35,47.51,80.68,0.43,0.77,1.77,30.31,43.44,21.29,2.04,NA,0,11.37,68.53,-31.41,-94.86,-11.05,0.1,0.26,1.15,128.03,12.22,76.12,68.93,0.67,2.02,3.02,22.76,66.89,-36.12,1.39,NA,0,19.05,154.16,-19.72,-153.58,-9.87,0.02,0.08,0.94,182.71,9.67,151,131.89,0.87,6.78,7.79,22.18,87.16,-14.98,0.81,NA,0,20.98,172.22
5.49,32.83,5.75,0.01,0.19,1.2,207.45,55.55,314.11,322.34,0.83,4.98,5.98,5.49,83.28,6.59,NA,NA,0,0,0,19.41,63.49,19.38,0.05,0.1,1.44,363.35,12.13,249.36,340.15,0.69,2.27,3.27,27.34,69.42,27.97,NA,NA,0,7.91,24.8,14.52,39.46,15.06,0.17,0.23,1.58,378.73,13.61,235.92,323.21,0.63,1.72,2.72,21.83,63.21,22.97,NA,NA,0,7.58,28.9
17.83,63.7,10.52,0.21,0.96,1.4,109.15,0,151.51,66.75,0.72,2.57,3.57,20.79,72,24.77,NA,NA,0,1.74,11.7,38.1,73.13,19.58,0.15,1.39,2.1,187.04,109.18,88.02,63.58,0.48,0.92,1.92,49.74,47.9,79.54,NA,NA,0,5.98,19.68,57.81,84.74,21.9,1.64,3.2,4.18,138.28,47.81,30.57,30.27,0.32,0.47,1.47,80.27,31.79,186.41,13.4,32123,9.13,8.51,23.24
-441.7,136.66,-109.84,0.23,0.23,0.23,90.52,3.07,382.51,NA,4.32,-1.34,-0.31,-291.55,423.21,-102.17,NA,NA,0,37.34,-79.72,142.49,303.51,22.43,0.39,2.06,2.06,57.3,46.06,27.51,NA,0.53,1.13,2.13,295.81,53.05,268.58,NA,NA,0,24.14,51.66,2.52,6.77,0.41,0.19,1.45,1.45,58.75,42.72,33.92,NA,0.63,1.69,2.69,114.11,62.84,4.21,2.52,7936.33,0,17.96,95.89
-0.32,-19.12,NA,25499,25499,25499,NA,NA,NA,NA,0.98,58.96,59.96,-0.32,98.33,-0.32,0.02,NA,0,NA,0,2.25,56.8,150.95,115.48,102.74,103.49,24381.94,NA,76.11,57.78,0.96,24.2,25.2,2.25,96.03,2.35,0.06,NA,0,0,0,0.07,1.83,3.02,5354.33,5354.33,5393.67,14829.84,NA,0.88,35.13,0.96,23.68,24.68,0.07,95.95,0.08,0.06,NA,0,0,0
1.75,3.89,0.53,0.12,0.31,0.84,109.9,7.75,46.34,25.86,0.55,1.21,2.22,43.21,54.88,14.12,0.81,11648.48,1.53,12.52,80.59,1.96,4.12,0.55,0.14,0.35,0.86,102.75,8.05,38.65,22.34,0.52,1.1,2.11,46.88,52.53,16.2,0.83,NA,4.43,12.68,79.96,4.16,9.18,1.27,0.25,0.38,0.85,111.47,5.28,49.97,23.87,0.55,1.2,2.21,47.12,54.69,18.15,0.81,13759.41,0,13.12,77.44
-2.73,-17.47,-2.57,1.13,1.2,1.2,342.98,20.39,282.26,0,0.84,5.41,6.41,-2.73,84.4,-3.23,NA,NA,0,0,0,-6.3,-22.01,-3.1,1.16,1.46,1.46,179.18,36.4,121.77,0,0.71,2.49,3.49,-6.3,71.37,-8.83,NA,NA,0,0,0,8.7,24.19,5.01,1.15,1.56,1.56,210.19,54.89,132.74,NA,0.64,1.78,2.78,8.7,64.03,13.59,NA,NA,0,0,0
0.41,-8.06,3.13,0,0.03,0.03,2761.11,31.6,905.95,0,1.05,-20.46,-19.5,0.41,105.13,6.26,0.52,NA,61.21,0,0,-1.19,126.27,-10.34,0.03,0.31,0.31,3152.27,360.94,1206.61,0.42,1.01,-106.62,-105.77,-1.15,100.95,3.35,0.6,113843,46.29,0.37,0.56,0.08,23.12,0.7,0.03,0.13,0.13,3349.21,285.73,1276.3,0.75,0.99,300.79,302.89,0.36,99.67,4.69,0.12,180336,43.27,2.58,4.52
11.2,95.54,7.35,0.23,0.7,1.13,238.97,98.11,208.08,91.37,0.88,7.53,8.53,19.31,88.28,12.76,100.67,25005,0,5.32,33.23,13.64,43.29,4.74,0.22,0.39,1.23,126.51,14.31,85.18,72.97,0.68,2.17,3.17,26,68.49,19.98,235.85,21370.5,0,4.29,38.89,10.2,30.16,4.74,0.31,0.6,1.51,169.82,32.63,110.3,101.25,0.66,1.96,2.96,17.53,66.19,15.41,337.3,13026.5,0,3.41,50.51
-11.45,163.34,-4.77,0.02,0.02,0.12,151.48,0,143.8,14.04,1.07,-15.26,-14.26,18.42,107.01,1.22,0.04,NA,0,12.43,95.73,-0.99,14.09,-0.47,0.04,0.06,0.13,173.64,1.88,174.82,12.47,1.07,-15.22,-14.22,31.94,107.03,14.13,-0.02,NA,0,15.71,71.34,1.27,-22.48,0.56,0.1,0.1,0.2,161.81,NA,165.47,16.63,1.06,-18.7,-17.7,39.3,105.65,19.42,-0.05,NA,0,16.86,63.82
1.99,24.25,0.49,0.24,0.72,1.12,89.32,37.62,78.73,31.71,0.92,11.18,12.18,51.32,91.79,2.17,NA,NA,0,12.1,93.69,0.14,2.09,0.04,0.13,0.73,1.09,94.72,51.28,85.97,30.96,0.93,14.25,15.25,50.72,93.44,0.15,NA,NA,0,13.16,98.47,-2.14,-39.18,-0.5,0.12,0.64,1.06,84.79,41.08,78.94,33.46,0.95,17.33,18.33,56.65,94.55,-2.26,NA,6376.13,0,13.66,101.22
-4.02,-21.77,-5.8,0,0.2,0.38,525.07,81.15,219.3,76.74,0.82,4.42,5.42,10.23,81.55,0.38,0.27,NA,38.18,20.55,80.54,-3.01,-19.26,-2.57,0.05,0.36,0.37,311,79.67,159.74,3.68,0.84,5.38,6.4,12.34,84.37,1.34,0.23,NA,31.83,13.12,72.35,7.48,32.03,8.97,0.17,0.49,0.49,437.64,103.82,243.1,NA,0.77,3.28,4.28,16.7,76.65,13.81,0.38,16723,18.97,11.05,52.57
52.4,58.56,82.19,9.5,9.5,9.5,570.97,0.04,59.44,0,0.11,0.12,1.12,52.4,10.53,497.82,NA,NA,0,0,0,-1.5,-1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-1.5,0,NA,NA,NA,0,NA,0,-17.59,-17.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-17.59,0,NA,NA,NA,0,NA,0
1.01,3.54,2.61,0.04,0.59,0.59,940.19,216.87,398.62,3.08,0.71,2.47,3.5,9.42,71.43,5.31,0.75,NA,0,21.72,54.69,0.05,0.17,0.12,0.13,1.32,1.33,823.3,249.22,210.43,3.1,0.67,2.09,3.14,9.8,68.17,3.73,1.11,NA,0,22.03,60.49,2.46,6.08,5.06,0.08,0.99,0.99,750.04,185.7,205.79,0.01,0.58,1.44,2.47,12.52,59.51,8.17,0.98,53960.75,0,20.66,52.13
12.87,191.56,4.83,0.03,0.71,0.88,136.62,71.61,116.79,20.15,0.93,13.88,14.88,27.54,93.28,17.23,0.56,NA,0,5.5,44.88,11.85,94.27,3.02,0.07,0.77,0.97,92.77,41.2,75.53,15.45,0.87,6.95,7.95,25.73,87.42,18.58,0.88,NA,0,3.54,40.9,4.26,88,0.86,0.01,0.77,0.94,73.94,50.81,67.07,11.71,0.95,19.67,20.67,14.27,95.16,8.22,0.59,31349,0,2.03,50.24
61.22,94.11,24.15,2.4,2.6,2.84,143.61,9.34,46.33,10.96,0.35,0.54,1.54,85.22,34.95,181.59,9.74,48100.5,0,9.47,24.85,24.14,86.99,15.08,0.65,1.09,1.27,227.42,70.41,157.55,28.2,0.72,2.6,3.6,44.98,72.25,40.97,2.77,27151.25,0,13.02,40.6,31.96,80.89,12.32,1.07,1.23,1.57,140.66,13.07,78.6,27.16,0.6,1.53,2.53,77.95,60.48,72.11,4.21,24163.75,0,17.72,48.1
-0.09,-0.33,-0.08,0.07,0.29,1.25,307.97,47.52,213.18,206.56,0.72,2.63,3.65,12.04,72.63,6.93,2.63,10746.24,0,10.26,68.03,0.11,0.43,0.09,0.06,0.33,1.22,305.88,59.97,219.03,195.76,0.75,2.99,3.99,12.44,74.94,5.18,2.49,13203.72,0,10.36,61.71,-1.59,-6.43,-1.17,0.14,0.37,1.16,268.65,43.56,193.14,155.62,0.75,3.04,4.04,11.71,75.28,4.97,1.91,11220.77,0,9.79,71.74
2346.53,3858.39,97.77,0.16,2.55,2.55,15.17,14.08,5.88,0,0.39,0.64,1.64,2346.53,39.18,5988.54,NA,NA,0,0,0,2550,2550,30,NA,NA,NA,4.28,0,0,0,0,0,1,2550,0,NA,NA,NA,0,0,0,576.15,576.15,98.65,NA,NA,NA,62.5,55.53,NA,NA,NA,NA,1,576.15,0,NA,NA,NA,0,0,0
24.34,115.38,67.07,0.38,0.72,0.93,677.84,103.54,304.84,65.01,0.79,3.74,4.74,27.7,78.9,32.44,0.3,NA,0,9.26,11.43,23.79,60.35,29.3,0.65,1.88,2.25,448.28,135.31,109.66,41.38,0.61,1.54,2.54,29.68,60.57,45.59,0.89,NA,0,7.25,14.94,-0.1,-16.25,-0.55,0.42,0.67,0.83,2013.36,323.62,1323.95,214.23,0.99,163.45,164.45,3.74,99.39,5.91,0.09,16437,0,21.18,60.58
