"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63"
-6.99,-30.88,NA,NA,NA,NA,NA,NA,NA,NA,0.77,3.42,4.42,-6.99,77.36,-9.04,NA,NA,0,NA,0,68.29,71.77,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.05,1.05,68.29,4.85,1408.77,NA,NA,0,NA,0,-0.34,-0.36,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.05,1.05,-0.34,4.67,-7.35,NA,NA,0,NA,0
30.97,66.84,12.18,0.32,1,1.47,143.18,51.27,75.74,36.33,0.54,1.16,2.16,39.19,53.66,71.28,2.18,34923.5,0,3.23,15.69,7.68,21.12,2.25,0.14,0.77,1.38,106.65,42.08,66.88,41.14,0.64,1.75,2.75,23.18,63.64,30.79,3.09,NA,0,4.54,38.83,7.9,54.63,4,0.15,0.36,0.63,184.83,32.02,155.66,42.48,0.86,5.91,6.91,17.72,85.53,13.48,0.32,20089.8,0,4.97,38.22
-1.62,-47.72,-0.84,0.04,0.5,0.5,188.25,70.72,153.67,0,0.97,28.54,29.53,36.75,96.61,16.1,0.29,16898.23,0,19.84,58.66,-2.23,-131.17,-0.99,0.02,0.43,0.43,161.13,45.59,110.92,0.19,0.98,57.58,58.85,45.41,98.3,12.86,0.42,15364.91,2.46,21.09,77.18,0.18,6.92,0.06,0.04,0.14,0.3,115.4,7.61,76.25,12.16,0.97,38.42,39.44,65.43,97.46,23.3,0.38,9087.8,6.87,20.63,69.16
-3.84,107.77,-4.67,0.03,0.06,0.06,442.59,12.79,453.32,0,1.04,-29.08,-28.08,16.56,103.56,-3.71,-0.04,NA,0,24.81,123.17,0.07,-2.66,0.08,0.18,0.24,0.24,403.58,24.11,410.27,NA,1.03,-36.88,-35.88,11.99,102.79,0.07,-0.04,NA,0,13.21,113.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.78,13.62,8.02,1.63,2.34,3.13,332.47,38.82,54.98,43.78,0.36,0.55,1.55,46.89,38.32,37.58,1.84,26670,NA,34.81,73.23,6.03,9.02,5.2,0.73,1.71,2.66,313.4,53.81,54.72,52.34,0.33,0.49,1.5,49.63,35.46,36.18,1.61,18080,NA,37.53,82.04,8.39,12.93,7,0.26,1.28,2,304.46,70.69,69.24,50.2,0.34,0.52,1.54,51.83,35.08,41.39,1.57,24351.73,9.19,36.23,74.15
-2.23,14.83,-0.94,0.38,3.52,5.1,153.83,74.75,23.77,38.01,1.15,-7.62,-6.64,25.56,115.06,1.4,-0.74,NA,0,11.75,99.75,-5.04,26.56,-2.25,0.24,1.38,1.88,162.77,75.04,66.15,33.61,1.18,-6.21,-5.27,104.19,118.97,-1.64,-1.03,NA,0,48.84,135.4,-3.26,11.43,-0.99,0.2,0.86,1.31,110.38,42.32,64.93,29.58,1.27,-4.46,-3.5,182.95,128.56,1.11,-1.44,4901.08,0,56.31,146.05
20.45,45.09,8.15,0.78,1.02,1.07,145.12,16.26,68.43,3.77,0.55,1.2,2.2,90.87,54.64,55.58,1.1,NA,0,28.07,61.29,-4.37,-22.48,-1.79,0.16,0.34,0.39,149.14,13.97,76.5,3.56,0.81,4.14,5.14,63.89,80.54,19.97,0.61,NA,0,27.97,71.43,-1.33,-5.5,-0.57,0.36,0.55,0.6,156.02,15.61,81.21,4.2,0.76,3.12,4.12,76.01,75.73,19.31,0.7,11755.29,0,33.06,76.07
1.47,16.92,1.09,0,0.29,0.67,269.1,24.56,52.41,41.63,0.91,10.49,11.49,21.8,91.29,0.24,0.8,NA,21.02,15.03,77.73,4.72,44.01,3.87,0,0.28,0.81,297.81,42.18,128.14,93.33,0.89,8.32,9.32,18.91,89.26,3.55,0.76,NA,15.45,11.61,70.06,5.77,40.91,3.86,0,0.48,0.87,244.32,71.82,110.46,64.05,0.86,6.09,7.09,17.26,85.89,4.97,0.78,19819.06,20.54,7.69,64.68
0.5,1.37,0.41,0.05,0.89,1.23,300.37,116.85,100.44,51,0.64,1.77,2.77,20.49,63.91,10.82,1.26,20783.87,NA,16.5,75.75,0.23,0.73,0.17,0.06,0.75,1.09,274.78,101.57,83.56,51.72,0.69,2.19,3.19,23.93,68.63,8.9,1.1,17631.55,33.16,17.89,75.93,0.13,0.5,0.1,0.01,0.65,0.99,284.85,113.33,88.23,61.23,0.73,2.76,3.76,25.2,73.42,7.52,0.96,17372.33,37.98,19.57,83.13
3.35,5.59,1.22,0.46,1.33,1.77,132.74,36.98,41.02,19.19,0.4,0.67,1.67,16.9,39.99,32.27,1.46,25519.58,1.59,4.94,46.85,2.85,4.85,0.93,0.03,0.83,1.56,118.46,37.1,44.57,34.04,0.41,0.7,1.7,19.67,41.17,28.74,1.55,26139.06,1.32,5.47,57.07,26.87,41.45,9.04,0.76,2.01,2.19,122.73,50.54,38.26,7.47,0.35,0.54,1.54,37.5,35.17,93.51,2.49,58444.39,2.74,3.57,21.66
4.47,6.86,20.41,1.84,1.85,1.85,1660.86,3.13,91.75,NA,0.35,0.53,1.53,8.89,34.83,20.72,1.82,NA,29.17,20.13,26.35,4.75,7.13,15.17,1.45,1.46,1.46,1163.75,3.68,41.13,NA,0.33,0.5,1.5,8.7,33.41,26.78,1.29,NA,29.72,12.65,23.46,5.34,6.58,16.09,2.39,2.45,2.45,1099.92,13.1,42.96,NA,0.19,0.23,1.23,11.84,18.93,53.44,1.51,NA,14.83,19.61,31.9
-86.85,1305.05,-3.76,0.24,0.94,0.94,15.76,11.66,16.62,NA,1.07,-16.03,-15.03,535.77,106.65,-81.43,NA,NA,0,26.95,116.21,36.33,109.54,3.89,0.46,1.5,1.5,38.95,26.69,25.74,NA,0.67,2.01,3.01,370.18,66.83,54.37,NA,NA,0,35.72,90.18,4.5,7.78,0.31,2.37,2.37,2.37,25.51,0,10.61,0,0.42,0.73,1.73,361.26,42.15,10.68,NA,NA,0,24.94,98.47
15.45,24.06,15.29,0.98,1.38,1.81,360.08,47.31,120.53,52.57,0.36,0.56,1.56,24.1,35.77,49.3,1.69,35101.5,0,8.55,28.26,0.31,0.81,0.18,0.04,0.64,1.02,214.59,76.33,126.64,49.18,0.61,1.57,2.57,24.1,61.16,4.09,1.03,38098.15,0,14.02,92.31,3.28,9.04,1.68,0.06,0.52,0.84,186.55,51.93,113.97,37.6,0.64,1.76,2.76,30.24,63.71,9.24,0.79,20100.21,0,13.78,78.1
1.06,13.25,0.4,0.16,0.45,0.51,138.33,35.37,122.8,7,0.92,11.49,12.52,72.72,92.01,21.86,0.16,NA,0,27.23,77.54,-26.07,-1098.48,-9,0.07,0.44,0.49,125.65,43.72,117.19,5.53,0.96,40.39,42.13,57.16,97.63,-0.2,0.06,NA,0,28.73,96.01,-36.99,124,-11.65,0.14,0.43,0.48,114.98,40.45,139.46,7.45,1.28,-4.3,-3.35,77.82,129.83,-5.73,-0.74,5590.6,0,36.16,106.36
-3.52,-18.07,-9.35,0,1.15,1.49,966.07,528.92,460.32,157.05,0.8,4.13,5.13,-1.16,80.5,-1.41,0.7,12306.5,0.31,6.28,69.32,0.08,0.29,0.21,0.01,1.01,1.57,973.73,444.98,442.65,249.34,0.73,2.65,3.65,2.26,72.61,3.52,1,NA,0,5.84,43.51,-19.21,-94.56,-48.43,0,0.39,0.85,920.1,179.11,466.15,219.88,0.8,3.92,4.92,-17,79.68,-20.24,0.87,-53659,3.25,5.59,-15.36
1.11,3.42,0.63,0.92,1.49,1.49,205.5,77.27,136.79,0,0.67,2.07,3.07,46.59,67.4,1.65,NA,NA,0,25.67,95.96,-19.25,210.79,-12.98,0.03,0.32,0.57,245.56,76.52,264.24,68.26,1.09,-11.95,-10.95,18.45,109.13,-17.64,-0.25,NA,0,25.43,202.48,3.68,377.41,1.91,0.05,0.44,0.94,189.5,71.49,182.25,90.9,0.99,101.44,102.44,79.03,99.02,5.65,0.12,12786.14,0,39.12,91.61
-13.06,-16.56,-47.14,0.39,0.77,1.81,1094.15,100.21,258.7,273.07,0.21,0.27,1.27,0.69,21.18,-39.68,1.25,NA,0,49.65,259.77,-5.32,-9.41,-6.16,0,0.77,1.29,421.53,135.74,168.89,92.71,0.43,0.77,1.77,6.4,43.45,-0.62,1.26,15333.36,1.89,13.57,96.35,2.02,3.69,1.57,0,0.59,1.38,284.97,74.8,81.22,100.82,0.45,0.83,1.83,18.73,45.45,14.9,1.45,23239,16.22,13.05,71.58
2.89,4.13,4.68,0.02,0.71,1.38,590.28,52.12,56.38,50.77,0.3,0.43,1.43,19.09,30.09,37.59,1.05,40595.7,11.34,26.28,53.54,0.91,1.2,1.49,0.03,0.47,1.13,594.24,41.42,40.24,61.95,0.24,0.32,1.32,17.22,23.97,44.79,1.02,NA,9.06,26.62,57.88,1.43,1.83,2.12,0.18,0.99,2.38,541.26,41.01,50.92,71.88,0.22,0.28,1.28,19.93,21.91,51.42,1.16,36462.71,0,27.43,61.39
-17.79,-17.79,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,-17.79,0,NA,NA,NA,0,NA,0,-20.17,-22,NA,12.03,12.03,12.03,NA,NA,NA,NA,0.08,0.09,1.09,-20.17,8.31,-242.68,NA,NA,0,NA,0,-6.08,-13.62,-7.07,0,0.69,1.81,424.45,78.51,52.73,129.76,0.55,1.24,2.24,16.82,55.4,-1.29,1.42,10195.42,24.62,26.62,96.33
-1.02,-2.94,-0.56,0.01,0.5,0.84,198.53,46.62,75.73,33.32,0.64,1.84,2.88,10.49,65.32,6.71,0.84,32381.04,9.94,6.28,66.96,-1.88,-6.3,-1.04,0,0.47,0.81,201.65,51.95,77.68,37.8,0.69,2.32,3.35,9.22,70.11,4.87,0.78,NA,16.82,6.15,63.91,0.42,1.39,0.21,0,0.43,0.7,186.77,53.69,92.77,33.52,0.69,2.3,3.32,11.67,69.84,8.6,0.59,44089.03,17.49,5.76,57.85
2.27,57.15,0.67,0.06,0.17,0.83,107.75,8.56,100.03,66.99,0.96,24.17,25.17,67.16,96.03,9.54,0.23,14122.2,0,19.21,83.39,11.47,88.57,3.52,0.03,0.15,1.07,111.74,8.45,86.33,80.39,0.87,6.72,7.72,71.44,87.05,19.76,0.88,16878.24,0,18.41,73.34,19.38,93.41,5.8,0.07,0.19,1.1,109.18,7.85,81.76,75.59,0.79,3.82,4.82,82.58,79.25,30.54,1.42,22289.24,0,18.91,67.46
7.65,16.09,3.99,0.06,0.78,0.88,190.07,63.34,39.43,9.34,0.52,1.1,2.1,38.87,52.45,38.66,0.84,9951.78,26.09,16.3,54.81,6.34,12.02,2.93,0.55,0.95,1.15,168.36,28.64,37.48,15.31,0.47,0.9,1.9,37.83,47.31,40.77,1.1,9916.22,21.19,14.57,56.92,3.29,5.26,1.29,0.22,0.91,1.59,143.37,32.33,19.91,32.25,0.37,0.6,1.6,40.87,37.36,39.79,1.38,8601.3,19.03,14.76,69.49
12.73,37.8,6.55,0.15,0.41,1.26,187.45,31.76,122.89,105.77,0.66,1.97,2.97,24.31,66.33,21.66,2.01,NA,0,5.97,39.66,13.37,26.06,6.56,0.17,0.6,1.72,178.51,36.87,85.88,97.64,0.49,0.95,1.95,27.06,48.7,31.36,3.14,NA,0,6.72,38.18,11.18,20.43,8.83,0.24,0.61,1.94,288.13,47.49,128.54,173.23,0.45,0.83,1.83,22.24,45.28,28.17,4.48,24943.73,0,8.73,51.91
0.53,2.7,0.5,0,1.13,1.43,343.22,238.49,138.96,65.07,0.8,4.08,5.08,17.15,80.3,9.47,3.68,17794.22,21.43,15.67,69.35,0.89,3.69,0.86,0,0.9,1.37,351.55,213.62,149.81,113.67,0.76,3.13,4.13,22.61,75.76,4.8,5.54,10269.62,25.41,20.97,117.16,0.58,2.93,0.4,0.01,0.93,1.44,250.77,109.46,76.72,62.39,0.8,4.02,5.02,20.98,80.09,2.62,1.98,12166.93,17.16,14.01,112.16
0.14,0.35,0.13,0.26,0.58,2.06,335.3,38.63,121.25,181.93,0.59,1.43,2.44,31.13,59.03,9.37,2.53,16796.34,0,28.55,78.02,9.28,31.61,5.94,0.32,0.64,2.48,233.03,20.89,66.41,124.28,0.7,2.37,3.41,55.62,70.65,20.69,2.39,31540.21,0,29.67,71.28,5.3,81.5,3.39,0.13,0.43,1.74,233.4,27.84,93.3,124.21,0.9,13.85,15.39,58.13,93.5,12.1,1.85,15306.2,0,33.79,80.33
2.68,7.07,3.55,0.02,0.49,0.59,481.36,102.05,268.79,26.3,0.62,1.63,2.63,38.68,62.04,28.11,0.57,NA,0,47.6,82.6,5.41,12.21,3.9,0,0.58,0.72,262.58,58.82,120.87,16.39,0.56,1.26,2.26,67.85,55.67,37.17,0.67,NA,0,45.04,71.16,5.58,13.55,4.16,0,0.37,0.46,272.33,45.62,141.65,12.14,0.59,1.43,2.43,64.64,58.8,32.61,0.54,18386.94,0,44.06,71.68
7.85,20.71,8.12,0.99,1.05,1.14,376.64,13.2,231.33,21.19,0.62,1.64,2.64,7.85,62.1,55.62,1.42,NA,0,0,0,-64.87,147.6,-100.93,0.12,0.29,0.65,566.32,140.09,806.27,295.23,1.44,-3.28,-2.28,-64.87,143.95,-38.24,-8.95,NA,0,0,0,-0.25,1.49,-0.09,0.06,0.75,0.8,127.79,101.79,147.05,6.44,1.17,-7,-6,-0.25,116.67,1.95,-2.61,NA,0,0,0
7.94,72.35,6.56,0,0.62,0.73,300.57,123.53,218.15,26.88,0.89,8.11,9.11,40.07,89.02,17.17,0.47,NA,3.31,26.53,75.59,10.19,52.18,7.2,0,0.73,0.93,257.36,122.32,173.31,36.14,0.8,4.12,5.12,46.2,80.48,20.43,0.8,NA,3.33,25.46,70.74,7.77,22.86,3.38,0,0.64,1,158.86,41.3,69.04,29.49,0.66,1.94,2.94,71.04,66,25.91,0.96,14411.33,7.7,27.53,85.79
-2.28,-24.1,-0.87,0.41,1.07,1.07,139,81.14,124.49,NA,0.91,9.59,10.59,-2.28,90.56,-1.76,2.76,NA,0,0,0,-4.18,-37.97,-0.94,0.51,0.95,1.02,82.25,31.38,72.4,5.26,0.89,8.09,9.09,-4.18,89,-1.61,1.18,NA,0,0,0,19.62,69.73,5.44,1.13,1.22,1.27,101.3,7.07,71.72,3.13,0.72,2.55,3.55,39.87,71.87,30.55,3.22,1335.62,0,5.62,36.15
2.68,4.77,2.36,0.05,1.27,1.41,321.41,160.76,95.18,19.06,0.44,0.78,1.78,38.71,43.87,18.05,1.38,NA,12.1,31.82,85.7,0.26,0.48,0.22,0.05,1.09,1.41,310.07,138.1,85.2,44.07,0.45,0.82,1.82,41.56,45.18,5.63,1.45,NA,15.88,35.18,99.59,-1.26,-2.2,-1.08,0.05,1.21,1.54,312.64,145.43,77.39,41.79,NA,NA,1.74,41.02,0,NA,1.54,NA,15.43,36.22,106.69
16.64,23.56,4.33,3.45,3.47,3.53,94.62,0.51,26.43,1.79,0.29,0.42,1.42,16.64,29.36,56.7,NA,NA,0,0,0,5.57,29.7,4.41,0.83,1.06,1.07,288,38.06,139.2,1.58,0.81,4.33,5.33,5.57,81.23,13.26,1.14,NA,9.07,0,0,0.98,3.71,0.72,1.38,1.47,1.49,270.64,10.69,80.07,1.61,0.74,2.79,3.79,8.33,73.61,18.68,1.57,NA,12.28,5.45,24.95
1.87,7.98,1.06,0.15,0.88,1.2,207.53,67.12,91.67,29.63,0.77,3.27,4.27,70.57,76.61,16.77,1.29,NA,12.35,39.17,80.93,11.82,31.23,4.53,0.23,1.31,1.66,139.62,53,49.75,17.72,0.62,1.64,2.64,108.57,62.15,40.59,1.66,NA,8.43,37.11,75.44,7.66,21.2,4.47,0.65,1.98,2.43,213.08,51.92,40.36,18.36,0.64,1.77,2.77,83.31,63.89,28.22,1.5,NA,37.48,44.16,76.96
0.05,0.08,0.02,1.36,2.29,2.33,145.29,56.95,61.16,2.25,0.45,0.83,1.83,32.92,45.3,0.1,NA,NA,0,13.12,92.85,0.08,0.25,0.03,1.34,1.54,1.73,124.88,6.64,32.8,6.22,0.66,1.94,2.95,25.35,66.07,26.74,1.37,NA,0,8.67,53.32,3.26,8.72,1.49,0.9,1.25,1.68,167.13,21.61,62.22,27,0.63,1.68,2.68,25.64,62.68,33.43,1.72,6761.5,0,10.25,47.95
23.36,89.29,12.15,0.41,1.93,1.93,189.25,144.49,93.79,0.15,0.52,2,3.82,70.24,73.83,51.88,29.28,NA,0.91,24.37,56.72,18.88,90.81,11.97,1.56,2.96,2.97,230.68,95.35,68.12,0.24,0.34,1.61,4.81,39.09,79.21,65.57,2.2,NA,0,12.81,42.63,49.78,92.96,13.42,0.19,2.03,2.04,98.41,73.15,39.73,0.17,0.46,0.87,1.87,100.79,46.45,119.69,3.7,37828.71,0,13.75,40.26
7.69,12.45,3.74,0.22,2.22,2.89,177.12,62.82,24.11,22.05,0.36,0.58,1.62,25.69,38.22,59.89,1.75,22212.92,4.8,8.76,42.71,17.23,24.15,7.72,0.21,2.37,3.19,163.13,66.6,21.01,26.06,0.28,0.39,1.4,37.75,28.64,93.42,2.14,22030.02,6.3,9.19,42.02,11.54,15.75,5.31,0.1,1.69,2.76,167.9,62.82,35.33,43.49,0.27,0.36,1.36,33.21,26.72,70.1,2.39,24363.3,2.85,9.97,48.43
0.12,0.17,0.11,3.17,3.41,3.41,337.49,18.93,35.91,0.18,0.33,0.49,1.49,27.45,32.77,51.77,16.86,NA,17.35,25.35,54.92,3.79,9.58,0.77,1.25,1.69,1.7,74.17,13.93,42.88,0.22,0.6,1.53,2.53,72.9,60.47,27.46,NA,NA,0,14.08,72.8,-55.49,139.33,-35.33,0.45,0.72,0.72,232.44,48.64,317.95,0.1,1.4,-3.51,-2.51,-29.73,139.82,-39.68,NA,-6364,0,16.4,-95.35
-0.39,-3.54,NA,0,0,0,NA,NA,NA,NA,0.89,8.1,9.1,-0.39,89.01,-0.44,0.11,NA,0,NA,0,-0.03,-0.29,-20,0,0,0,228068.75,0,200835,0,0.89,8.12,9.12,-0.03,89.04,-0.04,0.11,NA,0,0,0,-0.25,-2.37,NA,0,0,0,NA,NA,NA,NA,0.89,8.34,9.34,-0.25,89.3,-0.28,0.11,NA,0,NA,NA
43.33,86.06,14.23,0.56,2,2,119.52,84.96,58.68,0.03,0.5,0.99,1.99,43.37,49.64,87.29,NA,NA,0,0.01,0.06,7.51,16.48,4.48,1.17,1.8,1.84,216.78,74.51,116.57,3.66,0.54,1.19,2.19,14.99,54.41,13.81,NA,NA,0,4.45,43.7,16.21,28.43,7.21,1.08,2.28,2.34,162.43,82.61,68.4,3.63,0.43,0.75,1.75,22.9,43.01,37.68,NA,NA,0,2.98,25.03
20.61,-532.05,8.94,0.76,0.97,0.97,157.97,33.71,161.16,0,1.04,-26.82,-25.82,52.46,103.87,21.41,NA,8966.67,0,13.82,60.2,30.96,134.43,8,1.03,1.32,1.32,94,20.46,69.66,NA,0.77,3.34,4.34,111.85,76.97,40.23,NA,4698.4,0,20.89,85.5,3.86,18.22,0.85,0.46,1.27,1.27,80.54,49.36,61.04,NA,0.79,3.71,4.71,94.13,78.79,4.9,NA,5822,0,19.92,102.25
14.91,17.87,9.2,1.38,3.19,3.67,224.68,54.62,19.58,14.66,0.15,0.18,1.2,33.02,16.58,151.45,1.7,NA,4.78,11.18,35.5,10.45,12.37,8.34,0.72,3.59,4.23,290.61,104.41,36.43,23.88,0.13,0.16,1.18,28.83,15.58,133.67,1.85,NA,0,14.68,48.06,8.94,10.45,6.78,0.73,5.87,6.55,276.72,86.14,23.14,26.38,0.14,0.17,1.17,29.07,14.42,88.42,10.13,26112.43,5.46,15.26,60.53
-8.96,-271.09,-4.64,0.09,0.31,0.41,188.56,39.83,182.36,18.68,0.95,28.78,30.27,33.02,95.13,2.72,-0.09,20542.5,NA,21.74,48.94,5.66,72.65,2.66,0.12,0.65,0.84,170.95,42.42,107.25,20.2,0.91,11.68,12.84,39.61,92.21,15.76,0.64,18061.56,0,15.95,67.85,8.2,58.96,2.9,0.05,0.63,0.82,129.19,30.06,74.39,14.69,0.85,6.11,7.19,46.63,86.09,14.7,0.65,20232.41,0,13.6,73.03
1.69,10.08,3.94,8.86,12.67,13.75,848.61,121.63,31.93,35.13,0.83,4.97,5.97,1.69,83.24,21.01,0.35,NA,0,0,0,15.71,72.85,14.44,11.33,12.44,12.56,334.54,25.86,23.4,2.96,0.78,3.64,4.64,15.71,78.43,27.07,1.95,NA,0,0,0,0.94,2.2,0.99,6.1,8.24,8.4,381.16,85.16,39.81,6.59,0.57,1.33,2.33,0.94,57.16,20.56,3.97,NA,0,0,0
18.55,107.6,6.16,1.05,1.63,1.63,120.84,41.54,71.32,0,0.83,4.8,5.8,219.83,82.76,23.41,8.48,NA,0,66.82,89.88,60.49,97.04,24.63,1.38,3.45,3.45,148.19,84.61,40.96,0,0.38,0.6,1.6,171.39,37.67,163.64,26.26,NA,0,45.15,59.35,44.22,66.06,14,1.33,3.48,3.48,115.53,67.15,31.19,0,0.33,0.49,1.49,225.25,33.06,136.58,24.06,14278.38,0,57.3,79.03
0.53,2.23,0.55,0.07,0.66,0.74,382.39,68.21,85.26,12.51,0.64,2.7,4.21,5.57,76.27,5.95,0.67,NA,38.11,5.3,45.73,0.06,0.32,0.07,0.07,0.82,0.99,435.34,115.99,100.79,26.73,0.65,3.63,5.59,4.17,82.11,4.12,0.71,28413.78,31.33,4.92,49.06,-3.68,-24.26,-3.74,0,0.34,0.53,371.21,54.89,112.62,32.23,0.65,4.32,6.6,1.62,84.85,2.76,0.47,NA,32.02,5.39,64.44
