"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63"
14.98,62.48,2.47,0.14,1.52,3.12,60.13,26.22,19.02,30.87,0.76,3.17,4.17,87.14,76.03,19.7,NA,29473.67,0,11.89,61.26,14.47,25.86,1.07,0.21,2.56,4.77,26.86,13.06,5.57,12.48,0.44,0.79,1.79,136.4,44.02,32.88,NA,20423.67,0,9,86.27,18.96,25.74,1.32,0.32,3.13,3.8,25.25,18.46,6.58,4.4,26.33,35.74,1.36,139.41,26.33,72.02,NA,NA,0,8.35,83.22
4.51,21.6,3.46,0.27,0.68,1.27,279.36,4.29,217.35,129.86,0.79,3.78,4.78,14.09,79.1,5.71,23233.33,59034,0,7.33,54.11,6.24,18.19,5.8,0.35,0.76,1.53,338.35,6.85,219.29,169.99,0.66,1.92,2.92,16.86,65.7,9.5,NA,38823,0,9.87,67.93,22.88,38.17,16.48,0.91,1.46,2.54,262.24,NA,102.17,109.76,0.4,0.67,1.67,36.06,40.06,57.12,NA,NA,0,9.5,32.69
4.12,5.92,3.11,1.73,3.12,3.17,275.46,114.86,25.65,3.72,0.31,0.44,1.44,6.53,30.51,33.93,21,42486,20.92,1.82,13.36,2.83,6.78,3.15,0.86,1.76,1.92,405.49,146.45,116.15,27.08,0.58,1.4,2.4,3.66,58.27,6.41,2.79,2551.5,29.22,0.68,7.53,1.5,3.11,3.25,0.95,1.95,2.03,790.23,324.45,216.25,24.79,0.52,1.08,2.08,1.56,51.91,4.64,3.7,NA,24.14,0.1,0.76
6.01,28.8,1.24,0.11,0.16,1.27,75.61,2.82,57.96,65.38,0.79,3.79,4.79,43.74,79.14,9.29,NA,12775,0,7.82,68.8,6.32,25.66,1.52,0.4,0.41,1.33,87.73,0.75,64.63,60.12,0.75,3.06,4.06,36.17,75.37,8.38,NA,10246,0,7.19,77.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-5.46,-13.51,-3.46,0.06,1.25,1.32,231.3,159.55,115.1,10,0.6,1.47,2.48,9.03,59.6,19.03,1.85,12800.17,8.33,9.18,53.77,0.4,1.01,0.87,0.12,1.52,1.52,779.21,638.72,378.49,NA,0.6,1.49,2.49,7.95,59.79,8.21,4.02,6094,9.98,16.14,89.51,-2.75,-8.91,-5.15,0.1,1.12,1.14,680.88,440.67,405.03,9.76,0.69,2.24,3.24,6.83,69.1,2.85,1.32,NA,3.78,17.93,75.02
5.25,103.34,1.06,0,0.64,1.33,73.55,8.61,52.44,36.71,0.95,18.68,19.68,29.34,94.92,6.95,1.64,11158.05,0,4.85,75.05,4.73,48.03,0.8,0.02,0.77,1.49,61.71,28.78,38.08,27.81,0.9,9.16,10.16,37.19,90.16,10.33,1.93,14438.84,0,5.5,77.65,1.91,15.86,0.29,0.03,0.81,1.41,55.34,27.93,35.52,21.19,87.98,731.94,8.32,27.56,87.98,7.75,1.57,NA,0,3.9,75.36
3.61,53.75,0.67,0.02,0.7,1.09,67.72,41.56,50.32,24.13,0.93,13.87,14.87,42.39,93.27,4.05,474,18080,16.43,7.19,83.92,6.75,70.41,1.4,0.04,0.76,1.12,75.52,48.36,51.61,24.01,0.9,9.43,10.43,45.29,90.41,7.47,NA,18187.14,20.32,8,77.88,9.48,75.65,1.81,0.02,0.68,1.08,69.44,38.96,48.01,23.79,0.87,6.98,7.98,46.41,87.47,11.11,2.29,NA,16.46,5.04,48.42
3.67,7.74,1.03,0.45,0.54,1.11,102.73,4.06,48.69,28.26,0.53,1.11,2.11,48.33,52.61,11.09,1.07,10514.39,0,12.57,90.25,5.48,11.44,1.64,0.41,0.5,1.09,109.05,4.49,52.64,31.73,0.52,1.09,2.09,48.84,52.14,14.86,1.09,11763.54,0,12.99,83.72,2.72,5.65,0.81,0.48,0.57,1.11,109.08,4.34,52.88,28.93,0.52,1.08,2.08,48.41,51.82,10.06,1.11,6570.16,0,9.42,58.97
1.25,-24.23,0.75,0.26,0.41,0.63,218.4,19.14,129.26,29.04,1.05,-20.25,-19.32,43.82,105.18,4.57,0.65,11787.5,0,25.47,84.43,-9.39,61.07,-3.29,0.2,0.35,0.51,127.62,13.27,91.06,15.16,1.15,-7.48,-6.5,78.52,115.37,-0.8,0.44,18609,0,30.82,95.56,10.85,306.44,6.77,0.34,0.41,0.52,227.07,12.34,179.09,19.46,0.96,27.19,28.24,51.24,96.29,15.25,0.34,NA,0,18.85,50.49
0.33,10.5,0.08,0.23,0.56,1.03,93.85,29.58,89.47,42.6,0.97,31.18,32.18,25.43,96.89,0.34,NA,NA,0,6.45,95.37,1.07,28.41,0.26,0.45,0.67,1.04,89.37,19.33,84.84,31.66,0.96,25.65,26.65,25.93,96.25,1.11,NA,NA,0,6.1,89.74,2.41,46.55,0.71,0.61,0.77,1.06,107.07,16.12,100.07,28.76,0.95,18.33,19.33,25.82,94.83,2.54,NA,NA,0,4.9,53.78
9.83,12.4,6.48,5.3,6.67,6.8,240.65,25.33,32.68,4.48,0.2,0.25,1.26,77.03,20.75,54.77,23.87,23422.6,0.19,44.3,96.47,9.14,13.67,3.2,1.39,4.06,4.13,127.31,62.37,28.17,2.03,0.33,0.5,1.5,139.61,33.16,33.71,16.41,28777.56,0.48,45.63,92.1,8.04,19.01,1.87,2.07,3.14,3.14,84.78,15.32,24.7,NA,0.58,1.37,2.37,212.35,57.72,19.16,14.01,NA,0.85,34.64,70.46
-1.66,239.75,-0.9,0.01,0.58,0.74,197.99,107.5,193.91,30.31,1.01,-145.71,-144.71,20.68,100.69,0.66,-0.02,10735,0,12.12,92.52,-8.01,91.65,-2.91,0.02,0.54,0.69,132.07,70.43,139.63,20.69,1.09,-12.45,-11.45,28.66,108.74,-3.97,-0.33,14032.43,0,13.31,110.08,6.46,-98.31,1.55,0.03,0.37,0.63,87.55,23.75,90.01,23.59,1.07,-16.21,-15.21,61.74,106.57,10.37,-0.19,NA,0,9.62,60.38
19.51,228.28,9.01,0.07,0.62,0.73,168.58,72.7,131.3,13.45,0.91,10.7,11.7,42.61,91.45,26.52,0.49,5192,0,10.67,45.96,3.19,39.35,1.54,0.31,0.8,1.01,175.68,41.84,86.35,18.67,0.92,11.32,12.32,26.36,91.88,15.27,1.01,9352.25,4.03,11.18,55.51,1.74,20.11,1.21,0.37,0.49,1.04,252.21,19.08,98.17,88.26,0.91,10.55,11.55,45.3,91.35,14.41,1.07,NA,25.35,30.18,70.1
-13.97,-13.97,-943.08,NA,NA,NA,8706.51,NA,NA,NA,NA,NA,1,-13.97,0,NA,NA,NA,0,0,0,-2.21,-2.21,-0.59,NA,NA,NA,96.41,3.55,NA,NA,NA,NA,1,-2.21,0,NA,NA,NA,0,0,0,-14.9,-112.74,-7.62,0.31,0.42,0.71,186.08,13.38,115.92,32.98,0.87,6.57,7.57,-14.9,86.79,-14.39,0.67,NA,0,0,0
6.77,11.13,1.34,0.11,0.65,2.48,72.02,15.07,23.64,51.46,0.39,0.64,1.64,8.39,39.2,22.02,20.33,58999,5.82,0.32,9.24,5,10.28,1.56,0.55,0.78,1.93,113.71,13.48,54.09,66.76,0.51,1.05,2.05,6.53,51.33,11.93,47.39,54810,3.11,0.48,13.05,5.52,11.7,2.42,0.05,0.37,1.9,159.56,26.32,61.65,127.02,0.53,1.12,2.12,7.16,52.77,11.67,NA,9166,13.61,0.53,10.19
1.9,7.95,1.17,0,1.31,1.31,62.9,221.71,168.94,NA,0.76,3.18,4.18,1.9,76.09,2.5,NA,NA,0,0,0,4.56,16.53,0.77,0.09,1.38,1.38,61.73,57.17,44.22,NA,0.72,2.63,3.63,16.16,72.43,6.29,NA,6348,0,1.97,43.15,3.39,21.61,0.93,0.14,1.19,1.19,99.44,86.84,82.89,NA,0.84,5.37,6.37,12.81,84.29,4.03,NA,NA,0,2.57,66.8
-29.05,-65.25,-9.5,0.9,1.08,1.87,119.33,10.11,54.02,42.9,0.55,1.25,2.25,-4.04,55.48,-30.6,3.69,NA,0,8.18,126.33,1.34,3.33,0.47,0.19,1.24,2.06,127.73,63.06,60.26,50.33,0.6,1.48,2.48,138.69,59.67,19.94,NA,15232,0,48.2,85.93,5.78,10.09,0.65,1.01,1.27,2.43,41.13,4.22,16.51,19.21,42.68,74.44,1.74,329.66,42.68,13.55,NA,NA,0,27.26,66.35
45.99,-17.76,2.62,0.28,0.28,0.28,20.78,NA,73.56,NA,3.59,-1.39,-0.39,45.99,359,12.81,NA,NA,0,0,0,15.45,316.61,5.64,0.24,0.24,0.24,132.75,0.17,124.88,NA,0.95,19.49,20.49,15.45,95.12,34.91,0.06,NA,0,0,0,10.24,75.5,7.55,0.16,0.88,0.88,268.31,138.29,65.44,NA,0.86,6.37,7.37,17.21,86.44,30.47,0.37,NA,48.19,5.13,14.78
-9.96,-9.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-9.96,0,NA,NA,NA,0,NA,0,-0.87,-0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.87,0,NA,NA,NA,0,NA,0,35.15,43.39,NA,3.81,5.26,5.26,728.44,199.15,136.84,NA,0.19,0.23,1.23,35.15,18.99,185.07,NA,NA,0,0,0
0.01,0.06,0,0.02,0.69,0.71,118.56,54.11,74.2,2.4,0.79,3.87,4.87,81.52,79.46,4.89,0.6,12899.5,6.39,26.48,98.08,0.83,3.44,0.22,0.03,0.83,0.86,98.29,55.04,50.33,2.17,0.76,3.14,4.14,90.95,75.83,21.01,0.67,15167,19.1,24.33,81.18,-1.07,-3.65,-0.23,0.11,0.97,1.02,79.97,43.55,30.5,2.19,70.76,241.96,3.42,80.45,70.76,21.8,0.9,NA,24.78,17.91,75.58
28.48,50.28,13.57,0.35,1.76,2.26,173.89,104.56,74.1,37.45,0.43,0.77,1.77,33.53,43.35,69.63,23.84,55722.5,0,2.4,11.89,28.16,37.9,13.86,0.63,3.06,3.83,179.08,109.62,45.2,35.56,0.26,0.35,1.35,30.48,25.69,115.59,35.12,132669,0,1.14,5.63,20.75,24.71,11.23,1.42,4.95,6.05,197.09,108.91,30.9,34.09,0.16,0.19,1.19,23.29,16.02,137.26,20.72,NA,0,0.94,5.58
1.3,1.32,9.37,53.76,58.4,59.34,2639.91,203.83,43.88,41.62,0.02,0.02,1.02,1.3,1.69,76.88,NA,NA,0,0,0,1.52,1.57,7.65,32.02,38.13,38.77,1825.83,284.61,46.58,30.02,0.03,0.03,1.03,1.52,2.58,59.11,NA,NA,0,0,0,1.64,1.74,3.35,13.99,16.71,17.19,742.5,116.25,42.73,20.47,0.06,0.06,1.06,1.64,5.82,28.22,NA,NA,0,0,0
-188.35,204.21,-22.4,0.52,0.52,0.52,43.41,NA,82.3,NA,1.92,-2.08,-1.08,-97.83,192.23,-97.98,NA,-2544.5,0,10.77,-92.53,6.42,6.42,0.92,NA,NA,NA,51.89,NA,NA,NA,NA,NA,1,15.93,0,NA,NA,851,0,1.36,59.69,16.84,17.87,2.83,17.28,17.28,17.28,61.16,NA,3.5,NA,5.79,6.14,1.06,33.12,5.79,290.91,NA,NA,0,2.74,49.16
2.33,3.58,2.15,0.91,1.69,2.75,336.36,90.58,68.13,124.52,0.35,0.53,1.53,2.33,34.8,16.8,18.59,NA,14.27,0,0,23.86,33.78,17.35,7.22,9.07,9.88,264.76,48.75,22.71,21.63,0.29,0.42,1.42,23.86,29.37,92.92,NA,NA,20.7,0,0,13.02,17.63,14.08,3.49,6.12,7.82,393.59,100.95,36.29,65.5,0.26,0.35,1.35,13.02,26.15,65.62,4.36,NA,16.83,0,0
0.97,6.84,0.17,0.14,0.86,1.16,62.35,37.46,52.21,16.31,0.86,6.06,7.06,91.89,85.83,1.13,NA,45949,0,15.53,104.52,0.02,0.16,0,0.08,0.8,1.16,61.89,37.87,52.2,18.94,0.85,6.09,7.13,74.17,85.97,0.03,NA,41825,0,12.61,94.73,1.35,6.73,0.19,0.29,0.77,1.25,49.89,19.27,39.43,18.82,0.8,3.98,4.98,102.99,79.93,1.69,NA,NA,0,13.93,94.31
0.99,1.09,0.57,11.19,11.26,11.26,210.42,1.13,17.89,NA,0.09,0.09,1.09,0.99,8.62,11.53,NA,NA,0,0,0,0.4,0.43,0.07,9.97,11.13,11.13,68.34,6.92,5.97,NA,0.09,0.1,1.1,0.4,8.83,4.47,NA,NA,0,0,0,2.39,2.89,NA,4.51,5.58,5.58,127.55,23.37,21.29,NA,17.21,20.79,1.21,6.67,17.21,13.89,NA,NA,0.33,0.96,2.51
-7.36,1304.34,-4.89,0.28,0.39,0.99,231.93,25.32,240.59,148.03,1.01,-178.27,-177.27,0.84,100.56,-7.32,NA,682.5,0,5.45,441.76,26.43,101.98,11.99,0.5,0.63,1.38,165.05,15.52,100.42,89.51,0.74,2.85,3.86,43.19,74.08,35.83,NA,16433,11.02,7.6,41.02,19.62,50.52,9,0.39,0.78,1.65,166.93,38.58,99.64,87.05,0.61,1.57,2.57,37.47,60.88,32.23,NA,NA,0,5.81,34.41
-1.77,-7.8,-0.18,0.97,1.01,1.23,38.18,1.14,27.34,6.21,0.77,3.41,4.41,335.34,77.32,0.45,2.54,11718,0,35.27,99.44,10.19,30.31,1,1.06,1.39,1.74,35.64,6.16,18.91,6.79,0.66,1.97,2.97,369.19,66.37,19.99,5.13,12644.5,0,35.15,95,-12.19,-67.78,-1.11,0.86,1,1.21,33.03,2.84,20.52,4.37,0.82,4.56,5.56,399.49,82.01,-10.81,0.77,NA,0,25.76,69.53
5.7,29.11,2.89,0.85,0.9,0.9,184.99,6.93,146.74,0.27,0.8,4.11,5.11,9.44,80.42,19.28,0.74,18540,0,1.89,16.35,2.94,5.36,5.17,0.99,1.17,1.17,640.16,51.7,285.39,NA,0.45,0.82,1.82,8.88,45.16,64.17,1.23,10147,0,10.45,17.93,9.82,16.32,5.97,0.77,2.08,2.08,221.37,114.52,87.19,NA,0.4,0.66,1.66,12.09,39.82,84.57,3.53,NA,0,1.38,18.12
8.55,20.18,3.04,0.02,0.8,1.02,129.86,57.05,50.19,16.29,0.58,1.36,2.36,27.69,57.62,16.02,1.02,45670,18.05,6.81,64.64,10.86,19.29,3.62,0.16,0.98,1.31,121.26,43.04,33.35,17.58,0.44,0.78,1.78,32.86,43.68,24.87,1.32,54944.6,15.76,7.33,57.57,10.48,15.96,3.78,0.37,1.33,1.69,131.38,42.79,26.9,15.58,0.34,0.52,1.52,30.53,34.3,30.56,1.57,NA,13.44,5.52,43.96
44.42,80.31,15.42,0.17,0.73,1.41,126.71,31.2,55.62,38.37,0.45,0.81,1.81,69.93,44.68,120.73,1.6,21110.33,0,8.85,26.99,44.86,82.05,15.1,0.35,1.1,1.64,122.51,24.44,54.68,29.85,0.45,0.83,1.83,65.18,45.33,116.56,2.36,19866,0,6.84,25.38,44.37,55.65,21.06,2.63,3.56,4.42,172.8,17.19,34.57,30.03,20.27,25.43,1.25,57.17,20.27,244.3,8.07,NA,0,4.28,11.84
34.9,83.45,24.56,0.85,1.31,1.31,256.92,67.77,147.44,NA,0.58,1.39,2.39,87.41,58.18,77.81,1.75,20065.5,0,36.97,47.27,56.91,79.99,20.51,1.08,2.79,2.79,131.18,63.31,37.03,NA,0.29,0.41,1.41,186.69,28.85,282.16,3.53,NA,0,46.77,54.79,29.23,38.34,NA,1.09,2.51,2.51,198.77,65.23,45.72,NA,0.24,0.31,1.31,123.82,23.75,191.96,1.85,NA,0,38.68,45.48
32.72,76.16,18.76,0.21,0.83,1.67,209.23,71.77,116.46,99.29,0.57,1.32,2.33,54.3,57.04,59.49,7.29,32669,0,12.37,34.04,22.48,41.92,15,0.85,1.29,2.04,242.85,40.45,93.82,72.08,0.39,0.73,1.86,39.87,46.36,66.02,2.71,28911.6,0,11.6,34.19,36.49,44.91,21.54,1.46,2.52,4.28,214.9,42.04,39.46,69.24,0.19,0.23,1.23,54.31,18.64,226.11,4.2,NA,0,7.45,17.57
-57.84,-206.56,-40.94,1.33,1.39,1.39,258.34,10.98,182.32,NA,0.72,2.57,3.57,44.89,72,-80.33,NA,-2710.5,0,72.71,-110.39,0.15,0.67,0.03,1.42,1.52,1.52,70.84,4.6,46.07,NA,0.77,3.36,4.36,204.64,77.04,0.2,NA,-2720.33,0,39.79,-179.23,3.31,11.24,0.44,1.39,1.5,1.55,48.2,3.44,30.66,1.46,0.71,2.4,3.4,199.9,70.56,4.69,NA,NA,0,18.9,1940.91
-12.76,-12.91,-44.59,3.26,7.55,7.76,1275.31,52.04,12.15,2.58,0.01,0.01,1.01,2.68,1.12,-804.71,1.08,5181,0,53.95,191.26,6.47,6.76,15.61,1.15,7.53,7.57,878.75,230.22,36.09,1.43,0.04,0.05,1.05,15.51,4.4,292.34,1.41,11577,0,21.84,62.64,4.57,9.88,9.48,0.21,0.51,0.53,754.2,116.54,62.43,8.32,53.71,116.04,2.16,20.61,53.71,22.42,0.65,NA,45.06,33.23,55.37
7.81,12.28,2.2,0.46,1.59,1.88,102.65,41.18,36.3,10.72,0.36,0.57,1.57,26.44,36.42,29.64,1.96,18445,0,5.24,63.04,6.98,10.45,1.94,0.56,1.84,2.14,101.18,41.59,32.3,9.65,0.33,0.5,1.5,26.49,33.14,34,2.17,19387,0,5.42,57.95,4.76,5.77,1.4,1.8,3.62,4.29,107.1,30.96,17.06,11.49,0.17,0.21,1.21,21.92,17.49,55.7,2.67,NA,0,5.05,59.61
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.72,2.84,4.82,14.1,17.34,23.19,645.79,NA,27.55,163.23,0.04,0.05,1.05,2.72,4.31,62.99,NA,NA,0,0,0,0,0,NA,17.15,21.13,28.33,NA,NA,NA,NA,3.53,3.66,1.04,0,3.53,0,NA,NA,3.53,NA,NA
36.89,37.72,50.09,22.55,79.57,79.57,495.58,350.24,6.14,0,0.02,0.02,1.02,60.25,2.21,1671.53,NA,NA,0,31.71,54.7,-2.67,-2.69,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.01,1.01,-2.67,0.99,-270.08,NA,NA,0,NA,0,-7.78,-11.76,NA,1.73,2.31,2.31,NA,NA,NA,NA,0.34,0.51,1.51,-7.78,33.86,-18.68,3.04,NA,0,NA,0
1.27,39.41,0.25,0.02,0.2,1.07,73.33,12.15,67.61,59.22,0.97,30.14,31.14,58.19,96.79,1.31,NA,11725.42,0,11.44,75.71,4.88,60.1,0.95,0.02,0.23,1.04,71.03,12.86,61.51,50.23,0.92,11.32,12.32,72.28,91.88,7.2,1.03,12012.08,0,13.15,87.04,4.32,43.7,0.72,0.03,0.26,1.1,60.64,11.63,50.9,42.88,0.9,9.13,10.13,87.99,90.13,7.66,1.8,NA,0,9.98,61.63
3.19,14.43,0.62,0.46,1.22,1.23,70.7,2.69,54.11,0.7,0.78,3.52,4.52,13.58,77.89,9.66,5.11,23538.5,0,2.01,43.47,-10.87,-210.38,-2.98,0.3,0.93,0.94,99.69,1.51,93.64,1.06,0.95,18.4,19.35,-7.03,94.83,-10.78,0.55,2186.5,0,1.05,238.39,5.9,53.08,1.58,0.3,0.99,1.05,97.49,0.09,85.36,5.37,0.89,8,9,13.11,88.89,10.86,1.94,NA,0,1.31,19.6
0.12,8.7,0.73,0.11,0.6,0.6,2316.57,59.24,120.87,NA,0.98,73.43,75.25,0.12,98.67,5.49,0.62,NA,58.86,0,0,0.35,19.81,2.62,0,0.49,0.49,2742.6,76.41,158.13,NA,0.96,54.81,56.87,0.35,98.24,6.13,0.58,NA,54.56,0,0,0.88,31.99,6.01,0.01,0.03,0.03,2498.7,60.26,1150.79,NA,97.26,3550.95,36.51,0.88,97.26,6.96,0.03,NA,49.44,0,0
9.12,69.28,12.48,0.02,1.14,1.14,499.64,415.86,291.37,NA,0.87,6.6,7.6,34.38,86.84,19.22,1.69,15975,16.16,34.58,49.83,-1.53,-12.59,-1.94,0.02,0.25,0.27,459.84,89.24,309.97,9.14,0.88,7.22,8.22,35,87.83,3.55,0.16,13479,18.24,46.16,82.01,-9.12,-238.57,NA,0.02,0.24,0.28,398.89,82.96,351.34,14.17,0.96,25.15,26.15,19.83,96.18,-1.13,0.05,NA,5.86,22.24,64.23
-4.7,108.06,-3.87,0.09,0.93,0.93,300.57,260.13,309.13,NA,1.04,-24.01,-23.01,-4.16,104.35,-3.75,-1.54,9542,0,0.44,58.54,-2.35,36.64,-2.76,0.09,0.92,0.92,427.3,374.23,449.13,NA,1.06,-16.61,-15.61,-1.28,106.41,-1.67,-3.11,11606,0,1.26,68.55,-3.84,36.43,-6.89,0.09,0.89,0.89,652.62,570.27,713,NA,1.11,-10.48,-9.48,-2.72,110.54,-2.94,-6.77,NA,0,1.47,83.3
84.86,310.91,19.32,0.22,1.04,1.1,83.12,39.18,47.58,2.91,0.73,2.66,3.66,189.14,72.71,137.82,1.09,12001.2,0,23.75,50.38,4.27,28.85,2.5,0.31,0.62,0.64,212.71,47.26,45.42,2.62,0.85,5.75,6.75,52.09,85.19,10.8,0.5,9106.75,49.33,27.94,78.86,9.34,44.54,5.38,0.21,0.43,0.44,209.73,32.87,64.76,2.74,0.79,3.77,4.77,54.4,79.04,22.24,0.37,NA,42.73,18.58,46.18
0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,0,NA,NA,9.27,9.6,3.62,14.56,14.56,29.36,142.16,NA,4.79,71.87,0.03,0.04,1.04,9.27,3.41,272.31,NA,NA,0,0,0,17.51,21.28,6.89,3,3,5.65,143.22,NA,25.07,66.5,0.18,0.22,1.22,17.81,17.7,98.94,NA,NA,0,0.09,0.92
-3.05,-12.42,-0.83,0.18,0.24,0.3,98.97,4.94,26.17,4.37,0.75,3.07,4.07,43.14,75.41,66.59,0.33,NA,48.1,12.52,42.64,-5.34,-48.02,-2.76,0.24,0.28,0.38,187.81,5.6,54.83,16.89,0.89,7.99,8.99,23.26,88.88,19.8,0.17,NA,58.97,14.75,51.95,5.45,30.6,2.68,0.19,0.3,0.4,179.07,14.9,79.23,15.31,0.82,4.62,5.62,39.38,82.19,43.01,0.27,NA,36.95,16.69,42.84
30.72,33.64,73.04,5.72,9.47,9.47,867.8,277.55,74.14,NA,0.09,0.09,1.09,31.38,8.67,354.27,5.08,NA,0,1.58,1.72,29.73,32.78,67.68,3.21,9.46,9.46,828.74,470.6,75.26,NA,0.09,0.1,1.1,29.73,9.31,319.45,6.92,NA,0,0,0,8.33,10.4,47.01,1.97,4.22,4.22,2054.06,905.83,402.09,NA,19.89,24.83,1.25,8.33,19.89,41.89,4.87,NA,0,0,0
1.24,-20.01,0.24,0.04,0.64,0.88,69.98,43.53,69.44,17.64,1.06,-17.18,-16.18,10.66,106.18,3.67,-0.82,15141.6,4.74,1.81,61.02,1.76,-29.87,0.24,0,0.4,0.91,49.88,20.1,46.97,26.78,1.06,-18,-17,11.94,105.88,5.37,-1.07,14948.6,8.51,1.4,54.06,1.41,28.59,0.3,0,0.75,1.04,77.26,54.05,66.2,20.62,0.95,19.26,20.26,9.57,95.06,4.03,2.27,NA,7.72,1.25,43.81
8.93,23.11,4.32,0.15,0.52,0.8,176.34,35.61,96.53,27.79,0.6,1.56,2.59,34.11,61.37,28.92,0.78,NA,0,12.2,54.19,20.36,42.03,14.48,0.43,1.13,1.35,258.97,86.72,124.67,27.72,0.5,1.04,2.06,34.24,51.56,52.21,1.47,NA,0,9.88,28.85,12.75,20.92,9.22,0.32,1.36,1.68,263.09,101.75,97.99,30.79,39.02,63.99,1.64,35.12,39.02,49.08,1.69,NA,0,16.17,47.31
10.73,29.75,3.56,0.04,0.16,1.61,121.04,8.37,68.44,108.73,0.64,1.77,2.77,53.98,63.93,16.81,NA,8993.5,4.37,14.34,74.87,4.13,10.76,1.58,0.01,0.11,1.63,139.46,9.04,83.78,128.86,0.62,1.6,2.6,52.97,61.59,6.72,NA,6096.67,0,18.71,87.48,0.45,1.95,0.3,0.02,0.04,0.72,246.58,3.78,185.85,126.63,0.77,3.36,4.36,32.59,77.04,3.4,0.52,NA,0,21.77,84.11
2.14,3.21,0.53,1.09,3.33,4.52,90.29,35.43,1.54,19,0.33,0.5,1.5,25.25,33.29,19.92,4.36,14458.62,16.03,5.72,70.5,1.34,2.29,0.57,0.25,1.84,5.11,153.54,36.9,2.73,76.82,0.41,0.71,1.71,21.46,41.59,12.44,3.94,12365.23,13.48,8.49,83.92,1.59,2.76,0.54,0.34,1.06,1.94,122.87,36.7,33.37,45.52,0.42,0.74,1.74,21.44,42.48,12.3,3.32,NA,14.83,4.72,51.55
2.46,6.08,5.06,0.08,0.99,0.99,750.04,185.7,205.79,0.01,0.58,1.44,2.47,12.52,59.51,8.17,0.98,53960.75,0,20.66,52.13,1.36,2.95,2.94,0.15,1.26,1.26,790.96,227.06,204.36,0.03,0.53,1.15,2.18,13.64,54.13,7.78,1.08,37049.25,0,26.69,84.34,-2.58,-6.2,-5.98,0.09,1.26,1.26,844.85,235.87,201.1,NA,58.42,140.52,2.41,9.58,58.42,0.21,1.06,NA,0,28.22,80.92
4.06,4.86,3.87,0.96,2.73,6.53,348.01,92.51,52.22,200.84,0.16,0.2,1.2,34.64,16.35,31.29,NA,14571.3,0,29.15,81.4,-12.75,-17.9,-13.56,0.36,1.39,3.61,387.29,109.41,105.77,237.39,0.29,0.4,1.4,42.15,28.79,-44.28,NA,15920.6,0,58.41,126.8,5.44,8.02,6.45,0.52,1.64,3.17,431.01,150,134.18,204.95,0.32,0.47,1.47,41.94,32.11,16.95,NA,NA,0,31.03,59.95
-117.06,112.25,-41.77,0.42,0.49,0.49,130.23,NA,262.06,NA,2.04,-1.96,-0.96,-39.02,204.29,-57.3,NA,NA,0,27.85,-202.35,-52.37,14.68,-4.89,0.17,0.22,0.22,33.98,NA,153.06,NA,4.57,-1.28,-0.28,160.29,456.74,-11.46,NA,NA,0,19.85,128.83,6.29,-13.49,2.5,0.48,0.68,0.68,144.48,NA,209.05,NA,1.47,-3.14,-2.14,40.88,146.62,4.29,NA,NA,0,10.1,57.29
5.11,12.59,2.92,0.23,1.17,1.5,208.78,98.77,105.01,35.16,0.59,1.46,2.46,34.12,59.43,12.82,1.77,16283.6,0,16.6,72.91,0.71,2.12,0.61,0.18,1,1.52,309.36,135.78,165.62,88.43,0.66,1.96,2.96,22.45,66.23,3.87,1.98,12899.8,0,18.47,84.62,2.76,6.55,1.54,0.07,0.93,1.51,202.97,91.81,106.66,62.02,0.58,1.37,2.37,29.45,57.82,8.82,2.23,NA,0,10.65,55.96
2.99,98.36,7.7,0.03,0.04,0.05,938.96,2.77,895.56,10.03,0.97,31.86,32.86,10.74,96.96,11.31,0.03,15094.33,0,19.93,39.17,-4.33,340,-12.3,0.05,0.08,0.08,1033.47,23.39,1015.95,1.48,1.01,-79.49,-78.49,3.61,101.27,3.27,0.01,7151.38,0,22.56,63.31,-9.02,86.48,NA,0.03,0.06,0.06,1138.45,42.37,1227.69,1.36,1.1,-10.59,-9.59,-1.65,110.43,-0.17,-0.1,NA,0,17.2,61.66
14.25,14.31,7.2,170.83,178.83,248.28,184.34,5.86,0.73,51.56,0,0,1,14.25,0.4,3537.74,NA,NA,0,0,0,7.99,8.29,3.7,6.12,16.45,27.46,168.7,62.76,6.08,67.86,0.04,0.04,1.04,7.99,3.64,219.44,NA,NA,0,0,0,9.65,10.72,5.53,3.02,6.38,10.03,208.48,69.02,20.56,74.97,9.97,11.08,1.11,9.65,9.97,96.79,NA,NA,0,0,0
